TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50,height,oxypercent
2020-07-14 12:00:00,11.44,95.7,0.0,0.446,125.3,1.777,105.133,17.1,318.316,379.637,646.516,1.118,3810,
2020-07-15 12:00:00,10.84,99.6,0.0,0.949,128.7,2.277,21.283,2.9,367.278,378.387,646.373,1.51,3810,
2020-07-16 12:00:00,10.89,99.6,0.0,1.136,133.1,2.721,39.733,5.833,367.274,380.399,645.577,1.46,3810,
2020-07-17 12:00:00,10.01,100.0,0.0,0.395,116.0,2.11,37.333,5.483,365.55,372.392,646.179,1.111,3810,
2020-07-18 12:00:00,9.6,100.0,0.08,0.552,115.3,1.499,29.317,4.4,363.153,369.647,646.62,1.508,3810,
2020-07-19 12:00:00,10.0,100.0,1.96,0.932,128.9,2.777,58.117,8.767,363.8,371.535,644.442,1.731,3810,
2020-07-20 12:00:00,8.94,99.6,0.0,0.31,135.9,1.499,87.217,13.567,356.401,368.898,644.039,1.496,3810,
2020-07-21 12:00:00,10.6,98.4,0.0,0.79,122.1,1.999,90.533,14.15,344.083,376.033,644.857,1.103,3810,
2020-07-22 12:00:00,9.8,99.3,0.0,2.125,130.0,4.887,101.817,16.433,354.825,373.729,645.133,1.093,3810,
2020-07-23 12:00:00,9.51,97.4,1.43,1.102,117.1,3.499,27.1,3.733,360.505,367.319,646.601,1.067,3810,
2020-07-24 12:00:00,10.25,97.1,1.13,2.613,119.6,5.553,121.733,19.3,358.887,373.349,648.529,1.851,3810,
2020-07-25 12:00:00,10.78,99.8,0.0,0.696,132.3,1.777,67.733,11.45,369.08,378.731,649.216,1.497,3810,
2020-07-26 12:00:00,10.64,99.9,1.16,0.164,135.4,1.721,48.833,7.333,362.163,375.367,648.228,1.568,3810,
2020-07-27 12:00:00,10.49,99.3,0.0,2.129,129.8,4.887,81.6,12.867,366.951,375.375,646.384,1.558,3810,
2020-07-28 12:00:00,9.52,99.6,0.0,0.999,110.8,2.888,40.033,6.217,360.724,369.027,646.997,1.092,3810,
2020-07-29 12:00:00,9.79,100.0,0.34,1.508,119.0,3.998,46.217,7.15,363.14,370.59,646.839,1.537,3810,
2020-07-30 12:00:00,9.79,99.8,0.0,1.225,124.8,2.666,57.417,8.933,361.377,371.837,646.451,1.51,3810,
2020-07-31 12:00:00,10.21,99.8,0.98,2.173,116.2,4.109,55.65,8.283,362.416,372.511,646.17,1.504,3810,
2020-08-01 12:00:00,10.87,99.4,0.0,1.047,130.6,2.166,46.05,6.883,366.35,378.548,645.729,1.099,3810,
2020-08-02 12:00:00,12.02,95.3,0.0,0.251,133.2,1.777,99.267,15.833,340.339,382.813,644.079,1.511,3810,
2020-08-03 12:00:00,11.06,98.8,0.0,0.762,115.1,2.499,70.8,10.933,365.439,377.508,643.266,1.513,3810,
2020-08-04 12:00:00,10.4,94.0,0.0,2.033,105.7,4.387,44.317,6.95,361.315,373.685,642.924,1.781,3810,
2020-08-05 12:00:00,12.18,98.3,0.0,0.865,118.6,2.11,73.483,11.25,365.11,385.481,644.294,1.474,3810,
2020-08-06 12:00:00,12.05,96.4,0.0,1.554,125.7,4.387,116.667,18.833,363.896,385.52,646.835,1.775,3810,
2020-08-07 12:00:00,11.55,99.4,0.0,1.883,130.4,3.11,82.717,13.25,369.112,382.291,646.707,1.509,3810,
2020-08-08 12:00:00,12.34,99.3,0.0,0.559,121.1,1.888,56.867,9.167,370.271,383.486,645.005,1.457,3810,
2020-08-09 12:00:00,10.9,99.4,0.0,1.724,124.1,3.221,51.583,7.583,363.817,375.19,645.348,1.514,3810,
2020-08-10 12:00:00,10.52,99.1,0.0,0.566,122.7,1.888,64.167,9.867,363.962,376.068,645.584,1.53,3810,
2020-08-11 12:00:00,10.36,99.9,0.0,0.024,122.5,1.055,103.817,16.15,364.981,375.605,644.857,1.483,3810,
2020-08-12 12:00:00,12.26,94.4,0.0,0.0,0.0,0.0,148.167,23.267,354.932,384.73,645.646,1.726,3810,
2020-08-13 12:00:00,11.95,96.3,0.0,0.813,133.5,1.888,101.65,14.783,342.512,383.959,644.762,1.511,3810,
2020-08-14 12:00:00,11.23,96.0,0.0,1.061,127.5,1.999,139.45,22.183,364.347,384.546,643.995,1.502,3810,
2020-08-15 12:00:00,10.13,98.4,0.0,1.023,108.3,2.443,23.4,3.167,362.076,370.31,644.606,1.486,3810,
2020-08-16 12:00:00,11.2,98.6,0.0,0.05,147.8,0.777,79.483,11.5,357.499,379.279,644.768,1.72,3810,
2020-08-17 12:00:00,11.58,99.5,0.0,0.971,132.9,2.443,32.833,4.117,370.389,382.037,645.003,1.495,3810,
2020-08-18 12:00:00,11.7,90.9,0.0,2.333,128.7,4.665,92.383,13.4,345.355,382.062,645.196,1.511,3810,
2020-08-19 12:00:00,9.51,97.3,0.0,2.334,138.1,4.387,38.55,5.1,357.086,372.053,645.283,1.51,3810,
2020-08-20 12:00:00,10.45,99.3,0.0,1.548,130.4,2.666,71.683,10.417,361.118,378.25,646.049,1.502,3810,
2020-08-21 12:00:00,9.77,98.2,0.0,1.023,124.0,2.388,60.317,8.183,358.486,370.358,647.364,1.776,3810,
2020-08-22 12:00:00,9.18,97.1,0.84,1.809,129.7,3.443,62.567,8.7,357.959,368.202,646.948,1.758,3810,
2020-08-23 12:00:00,10.4,98.4,0.0,1.027,112.4,2.055,56.933,7.9,359.406,377.436,646.297,1.515,3810,
2020-08-24 12:00:00,10.76,99.4,0.0,1.356,122.7,2.277,48.833,6.733,363.063,378.154,646.8,1.58,3810,
2020-08-25 12:00:00,11.0,98.9,0.17,0.317,134.6,1.722,34.05,4.383,356.507,376.261,648.626,1.489,3810,
2020-08-26 12:00:00,9.42,93.9,0.0,2.196,132.0,6.997,10.85,0.917,355.216,368.762,648.36,1.563,3810,
2020-08-27 12:00:00,10.18,95.6,0.13,1.522,125.1,3.499,59.933,8.133,353.611,374.493,646.742,1.575,3810,
2020-08-28 12:00:00,9.98,97.0,0.0,1.807,118.8,3.776,71.0,10.083,345.307,374.673,646.348,1.515,3810,
2020-08-29 12:00:00,9.86,98.4,0.0,0.405,118.4,1.499,25.417,2.55,357.845,374.712,646.986,1.551,3810,
2020-08-30 12:00:00,10.56,99.2,0.0,0.639,124.9,1.944,29.983,3.25,361.934,378.647,646.822,1.551,3810,
2020-08-31 12:00:00,10.53,97.9,0.0,0.714,94.8,2.055,32.417,4.317,359.654,375.724,647.532,1.542,3810,
2020-09-01 12:00:00,10.66,95.1,1.8,1.796,133.0,5.22,44.467,5.733,362.776,375.408,649.357,1.894,3810,
2020-09-02 12:00:00,9.98,97.6,0.68,0.844,117.1,2.666,23.667,2.9,358.854,372.181,650.225,1.571,3810,
2020-09-03 12:00:00,10.45,96.6,0.0,0.182,106.7,1.277,35.367,4.683,349.947,375.211,650.245,1.521,3810,
2020-09-04 12:00:00,10.37,99.6,0.0,0.296,127.5,1.444,20.117,1.817,364.361,377.827,648.668,1.567,3810,
2020-09-05 12:00:00,10.12,100.0,0.0,1.106,134.8,2.277,33.9,4.133,364.426,373.395,646.66,1.552,3810,
2020-09-06 12:00:00,10.44,99.9,0.0,1.029,134.4,2.666,41.433,5.433,367.021,375.445,646.517,1.559,3810,
2020-09-07 12:00:00,10.11,99.8,0.8,0.272,130.3,1.222,51.733,5.767,363.156,373.648,646.5,1.568,3810,
2020-09-08 12:00:00,9.91,99.6,0.0,0.392,128.1,1.61,19.783,1.367,363.035,374.332,647.658,1.553,3810,
2020-09-09 12:00:00,10.08,99.8,0.0,1.342,135.2,2.332,17.55,1.117,361.872,374.945,646.853,1.547,3810,
2020-09-10 12:00:00,10.11,99.3,0.0,0.491,123.8,1.666,20.867,1.533,359.891,374.279,645.627,1.527,3810,
2020-09-11 12:00:00,9.58,99.7,0.25,1.348,114.8,3.832,27.133,2.467,361.676,368.786,646.974,1.777,3810,
2020-09-12 12:00:00,9.96,99.7,0.0,0.958,121.7,2.221,18.933,1.55,362.182,371.578,648.386,1.596,3810,
2020-09-13 12:00:00,9.89,98.8,0.0,0.123,115.8,1.444,18.15,1.233,349.813,379.567,647.892,1.577,3810,
2020-09-14 12:00:00,9.77,98.9,0.0,0.772,132.5,1.944,23.483,2.25,357.683,379.316,646.878,1.582,3810,
2020-09-15 12:00:00,9.28,100.0,0.0,2.098,128.0,4.054,21.483,2.017,360.409,370.752,646.367,1.664,3810,
2020-09-16 12:00:00,9.68,100.0,0.0,1.701,132.8,3.887,19.183,1.833,361.878,376.923,646.413,1.666,3810,
2020-09-17 12:00:00,10.73,98.9,0.0,0.096,135.5,1.277,44.733,5.45,350.553,387.683,646.213,1.663,3810,
2020-09-18 12:00:00,9.83,95.1,0.0,1.053,120.6,3.388,92.95,12.033,342.717,380.2,647.012,1.662,3810,
2020-09-19 12:00:00,10.35,99.2,0.0,1.104,125.4,2.332,27.05,3.067,360.775,381.935,646.938,1.659,3810,
2020-09-20 12:00:00,10.07,94.8,0.0,0.841,120.8,2.221,40.517,4.967,335.329,381.592,646.359,1.661,3810,
2020-09-21 12:00:00,10.74,83.1,0.0,0.01,0.0,0.611,29.6,3.517,337.445,381.384,646.189,0.0,3810,
2020-09-22 12:00:00,9.34,98.6,4.11,1.343,118.8,2.555,13.65,1.017,356.789,370.147,645.568,1.662,3810,
2020-09-23 12:00:00,8.18,97.0,0.32,0.684,125.1,2.166,20.583,1.933,345.616,366.176,646.786,1.66,3810,
2020-09-24 12:00:00,8.3,99.5,0.0,0.24,137.0,1.333,21.017,1.95,348.856,369.511,646.902,1.67,3810,
2020-09-25 12:00:00,7.999,91.1,0.0,0.285,127.4,1.555,51.683,6.2,309.239,368.714,644.877,1.672,3810,
2020-09-26 12:00:00,8.01,98.2,0.0,0.048,132.9,1.055,15.75,1.433,347.317,372.636,645.179,1.714,3810,
2020-09-27 12:00:00,8.34,99.2,0.0,0.945,126.4,2.166,15.183,1.3,348.14,370.969,646.407,1.687,3810,
2020-09-28 12:00:00,8.8,99.7,0.0,0.781,130.0,2.221,10.483,0.95,357.307,374.396,647.327,1.698,3810,
2020-09-29 12:00:00,8.82,99.6,0.0,0.974,138.5,1.888,13.167,1.133,356.039,372.805,646.724,1.699,3810,
2020-09-30 12:00:00,8.94,98.5,0.0,0.869,127.0,2.055,15.933,1.483,350.462,376.36,646.405,1.702,3810,
2020-10-01 12:00:00,8.57,99.5,0.0,1.562,129.0,2.832,10.883,0.883,353.363,372.535,646.307,1.768,3810,
2020-10-02 12:00:00,8.53,99.4,0.0,0.879,130.7,1.722,8.117,0.517,354.005,371.737,647.092,1.715,3810,
2020-10-03 12:00:00,7.806,98.6,0.0,1.084,133.3,2.499,11.783,1.05,348.26,369.73,647.788,1.704,3810,
2020-10-04 12:00:00,7.782,99.7,0.0,0.737,89.9,2.332,2.317,0.033,352.567,367.152,647.196,1.702,3810,
2020-10-05 12:00:00,8.02,98.4,0.0,1.413,129.9,2.61,13.083,0.983,342.648,366.783,647.137,1.734,3810,
2020-10-06 12:00:00,7.92,99.5,0.0,1.617,135.7,2.777,7.133,0.483,350.944,368.397,648.041,1.703,3810,
2020-10-07 12:00:00,7.584,97.3,0.0,1.038,131.6,2.166,11.767,1.117,343.17,368.21,649.066,1.696,3810,
2020-10-08 12:00:00,8.46,96.7,0.0,0.296,137.1,1.0,10.133,0.883,345.972,372.606,648.727,1.704,3810,
2020-10-09 12:00:00,8.33,98.6,0.0,1.175,136.0,2.332,9.417,0.85,349.999,371.388,648.989,1.748,3810,
2020-10-10 12:00:00,8.18,98.2,0.0,0.254,129.0,1.111,15.033,1.7,310.517,367.512,648.126,1.77,3810,
2020-10-11 12:00:00,7.347,96.8,0.0,0.781,131.7,1.999,6.867,0.6,345.308,366.596,647.106,1.762,3810,
2020-10-12 12:00:00,7.574,94.8,0.0,0.983,126.1,2.443,7.4,0.683,343.268,367.671,646.499,1.767,3810,
2020-10-13 12:00:00,7.25,96.5,0.0,0.513,140.7,1.555,6.6,0.617,341.452,366.058,647.308,1.758,3810,
2020-10-14 12:00:00,6.854,94.2,0.0,0.816,123.1,2.221,7.917,0.6,335.693,364.719,648.055,1.777,3810,
2020-10-15 12:00:00,7.148,98.2,0.0,1.013,135.9,2.166,4.733,0.4,347.518,367.996,647.593,1.749,3810,
2020-10-16 12:00:00,6.714,93.7,0.0,0.334,139.7,1.666,7.367,0.783,336.166,363.979,647.664,1.751,3810,
2020-10-17 12:00:00,6.859,94.2,0.0,0.01,0.0,0.611,3.683,0.267,341.276,362.185,647.6,1.758,3810,
2020-10-18 12:00:00,5.866,95.1,0.0,0.512,119.8,1.777,2.783,0.1,335.528,354.211,647.836,1.791,3810,
2020-10-19 12:00:00,5.031,99.1,0.0,0.503,128.1,1.555,1.533,0.033,338.401,356.163,646.145,1.795,3810,
2020-10-20 12:00:00,5.621,99.0,0.0,1.585,140.8,2.832,4.4,0.317,337.883,355.086,646.927,1.76,3810,
2020-10-21 12:00:00,4.782,98.4,0.0,0.827,119.0,2.055,3.55,0.267,336.0,354.487,646.741,1.756,3810,
2020-10-22 12:00:00,4.009,93.4,0.0,0.446,137.5,1.888,9.167,1.2,303.473,345.759,646.186,1.773,3810,
2020-10-23 12:00:00,4.938,94.9,0.0,0.598,113.6,2.443,4.383,0.233,285.389,345.55,645.582,1.776,3810,
2020-10-24 12:00:00,6.0,93.6,0.0,0.812,97.1,2.388,5.2,0.467,311.237,351.568,647.143,1.764,3810,
2020-10-25 12:00:00,6.024,89.1,0.0,0.727,114.0,2.499,6.067,0.683,320.702,354.276,648.37,1.756,3810,
2020-10-26 12:00:00,4.492,89.0,0.0,1.461,116.7,3.665,5.0,0.633,271.146,337.914,647.407,1.759,3810,
2020-10-27 12:00:00,3.607,95.0,0.0,0.756,134.0,1.888,3.85,0.3,289.076,339.974,647.747,1.755,3810,
2020-10-28 12:00:00,3.231,81.3,0.0,0.18,129.4,0.833,2.867,0.483,239.898,327.082,648.644,1.751,3810,
2020-10-29 12:00:00,3.776,54.67,0.0,0.207,6.482,1.277,2.55,0.3,231.838,322.503,649.974,1.759,3810,
2020-10-30 12:00:00,4.547,73.34,0.0,0.654,28.36,1.888,2.633,0.367,244.441,330.169,649.496,1.764,3810,
2020-10-31 12:00:00,4.867,75.17,0.0,0.847,126.0,4.109,2.3,0.133,316.578,345.383,649.925,1.756,3810,
2020-11-01 12:00:00,4.708,84.3,0.0,0.398,136.0,1.833,1.333,0.017,317.291,347.03,649.03,1.768,3810,
2020-11-02 12:00:00,4.852,97.4,0.0,0.385,133.8,1.61,1.617,0.067,323.659,351.483,648.868,1.767,3810,
2020-11-03 12:00:00,4.018,91.0,0.0,1.036,109.2,3.332,3.117,0.417,277.917,335.576,648.285,1.772,3810,
2020-11-04 12:00:00,0.295,91.8,0.0,0.654,87.7,2.499,2.083,0.217,252.542,317.253,646.154,1.774,3810,
2020-11-05 12:00:00,0.511,93.7,0.0,1.001,130.2,2.499,1.2,0.033,307.932,330.554,647.136,1.756,3810,
2020-11-06 12:00:00,1.378,98.8,0.0,0.653,133.3,1.999,0.45,0.0,321.051,336.633,647.874,1.758,3810,
2020-11-07 12:00:00,0.795,96.9,0.0,0.227,134.9,1.61,0.617,0.0,315.235,333.308,648.899,1.77,3810,
2020-11-08 12:00:00,1.259,79.69,0.0,0.33,4.023,1.666,1.233,0.25,225.533,315.556,650.27,1.777,3810,
2020-11-09 12:00:00,1.919,60.49,0.0,0.101,25.87,0.833,0.983,0.233,228.372,313.562,649.731,1.774,3810,
2020-11-10 12:00:00,1.509,71.18,0.0,0.103,27.07,0.889,1.117,0.25,230.405,315.068,649.672,1.769,3810,
2020-11-11 12:00:00,1.378,71.77,0.0,0.109,0.0,1.555,0.817,0.25,228.447,312.767,650.725,1.758,3810,
2020-11-12 12:00:00,2.485,58.33,0.0,0.324,0.896,1.833,0.867,0.3,228.634,314.094,650.566,1.759,3810,
2020-11-13 12:00:00,2.536,61.64,0.0,0.205,17.95,1.499,0.883,0.267,231.806,315.138,648.907,1.767,3810,
2020-11-14 12:00:00,1.247,91.8,0.0,0.165,22.5,1.555,0.783,0.133,231.375,315.254,648.288,1.748,3810,
2020-11-15 12:00:00,1.822,77.53,0.0,0.233,10.39,1.499,0.633,0.2,228.683,314.53,648.886,1.769,3810,
2020-11-16 12:00:00,-2.034,99.436,0.18,0.724,125.5,2.999,0.8,0.0,302.284,312.311,646.946,1.765,3810,
2020-11-17 12:00:00,-0.449,73.527,0.0,0.023,98.1,0.833,0.417,0.017,241.827,312.21,643.862,1.763,3810,
2020-11-18 12:00:00,-0.585,91.916,0.0,0.562,133.7,2.832,0.45,0.0,272.39,318.828,644.113,1.769,3810,
2020-11-19 12:00:00,-1.237,98.872,0.0,0.68,120.4,2.721,0.417,0.0,306.197,323.129,643.165,1.752,3810,
2020-11-20 12:00:00,-1.013,97.244,0.0,0.362,128.9,1.444,0.367,0.0,296.066,323.586,643.122,1.753,3810,
2020-11-21 12:00:00,-2.613,98.769,0.0,0.766,129.3,2.221,0.783,0.0,272.069,311.151,642.248,1.765,3810,
2020-11-22 12:00:00,-2.732,99.603,0.0,0.296,130.0,1.666,0.367,0.0,284.108,316.269,643.904,1.785,3810,
2020-11-23 12:00:00,-1.762,99.174,0.0,0.068,71.37,1.166,0.4,0.0,292.263,317.405,644.498,1.797,3810,
2020-11-24 12:00:00,-1.371,94.846,0.0,0.459,109.4,2.388,0.833,0.0,260.164,311.765,645.838,1.761,3810,
2020-11-25 12:00:00,2.261,21.8,0.0,1.274,35.18,4.276,0.933,0.117,258.657,315.954,646.79,1.787,3810,
2020-11-26 12:00:00,1.517,39.38,0.0,0.297,29.73,1.777,0.9,0.217,247.879,311.96,648.498,1.794,3810,
2020-11-27 12:00:00,-2.31,69.813,0.0,0.0,0.0,0.0,0.217,0.1,208.308,293.134,648.529,1.755,3810,
2020-11-28 12:00:00,1.248,29.46,0.0,0.933,32.78,2.443,0.217,0.033,210.585,303.002,649.38,1.771,3810,
2020-11-29 12:00:00,1.42,37.83,0.0,0.255,19.91,1.222,0.033,0.0,216.317,304.242,648.403,1.782,3810,
2020-11-30 12:00:00,-0.595,64.8,0.0,0.334,1.82,1.444,0.267,0.083,216.888,302.528,646.861,1.75,3810,
2020-12-01 12:00:00,-0.732,97.384,0.0,0.446,131.0,1.444,0.183,0.0,309.355,325.662,646.555,1.791,3810,
2020-12-02 12:00:00,-1.471,99.908,0.0,0.642,130.2,1.888,0.083,0.0,307.869,323.09,644.006,1.792,3810,
2020-12-03 12:00:00,-1.726,98.63,0.0,0.006,0.0,0.389,0.367,0.0,287.385,317.828,643.653,1.786,3810,
2020-12-04 12:00:00,-2.394,100.0,0.0,0.0,0.0,0.0,0.067,0.0,297.531,314.266,643.105,1.786,3810,
2020-12-05 12:00:00,-2.798,100.0,0.0,0.007,0.0,0.444,0.233,0.0,292.231,310.534,643.156,1.778,3810,
2020-12-06 12:00:00,-2.206,100.0,0.0,0.066,105.7,1.0,0.2,0.0,306.642,312.722,643.758,1.763,3810,
2020-12-07 12:00:00,-0.412,95.678,0.0,0.084,115.7,1.61,0.167,0.0,306.597,324.756,645.919,1.792,3810,
2020-12-08 12:00:00,1.14,52.43,0.0,0.661,24.62,1.999,0.4,0.0,226.21,310.983,645.424,1.799,3810,
2020-12-09 12:00:00,1.005,70.31,0.0,0.665,44.9,2.277,0.4,0.083,221.107,308.183,644.461,1.792,3810,
2020-12-10 12:00:00,0.955,68.5,0.0,0.777,37.51,2.388,0.183,0.0,214.856,306.894,644.16,1.798,3810,
2020-12-11 12:00:00,1.683,55.51,0.0,0.923,76.95,2.999,2.683,0.45,256.176,316.444,644.064,1.794,3810,
2020-12-12 12:00:00,-1.024,96.851,0.0,0.693,104.0,2.221,1.333,0.167,278.14,318.976,643.268,1.795,3810,
2020-12-13 12:00:00,-1.783,88.206,0.0,0.832,58.19,2.888,0.45,0.033,209.22,298.8,641.48,1.791,3810,
2020-12-14 12:00:00,-1.432,65.783,0.0,0.502,39.48,3.221,0.483,0.15,210.076,296.403,643.463,1.785,3810,
2020-12-15 12:00:00,-1.527,50.316,0.0,0.523,47.86,2.11,0.467,0.05,202.123,291.363,644.562,1.793,3810,
2020-12-16 12:00:00,-3.202,61.761,0.0,0.584,60.82,3.054,0.483,0.1,199.217,288.464,643.684,1.8,3810,
2020-12-17 12:00:00,-4.197,90.945,0.0,0.441,101.1,1.944,0.767,0.133,201.0,286.455,641.42,1.798,3810,
2020-12-18 12:00:00,-4.486,92.773,0.0,0.108,16.83,1.111,1.067,0.017,212.913,287.723,641.805,1.779,3810,
2020-12-19 12:00:00,-1.69,51.311,0.0,0.548,29.32,2.055,1.1,0.167,207.991,290.644,642.827,1.806,3810,
2020-12-20 12:00:00,-0.179,44.717,0.0,0.204,11.59,1.555,1.0,0.05,213.678,294.659,644.323,1.807,3810,
2020-12-21 12:00:00,0.533,67.93,0.0,1.914,66.3,4.72,7.0,1.467,242.667,311.796,643.93,1.805,3810,
2020-12-22 12:00:00,0.039,58.87,0.0,1.614,57.97,3.998,5.1,1.083,237.899,310.57,642.608,1.804,3810,
2020-12-23 12:00:00,3.592,26.94,0.0,1.238,56.91,2.888,5.217,0.95,237.951,311.034,642.944,1.804,3810,
2020-12-24 12:00:00,-0.958,49.394,0.0,0.773,46.65,2.221,1.2,0.2,204.07,294.357,642.902,1.8,3810,
2020-12-25 12:00:00,-3.917,68.836,0.0,0.122,27.15,1.277,1.617,0.183,210.034,286.536,641.96,1.8,3810,
2020-12-26 12:00:00,-2.682,89.702,0.0,0.863,65.07,2.832,1.733,0.083,210.314,295.004,642.664,1.775,3810,
2020-12-27 12:00:00,0.551,57.21,0.0,2.1,64.64,5.387,7.2,1.383,215.591,303.348,641.087,1.798,3810,
2020-12-28 12:00:00,-2.903,83.107,0.0,0.948,82.7,3.887,1.65,0.183,200.144,291.449,641.925,1.781,3810,
2020-12-29 12:00:00,-1.877,62.962,0.0,0.689,81.1,2.999,1.683,0.117,201.367,292.009,642.426,1.8,3810,
2020-12-30 12:00:00,-1.553,46.492,0.0,0.934,73.48,3.443,1.867,0.2,198.718,290.253,644.125,1.784,3810,
2020-12-31 12:00:00,-2.068,53.163,0.0,0.919,63.28,3.443,2.6,0.317,201.261,292.087,643.86,1.782,3810,
2021-01-01 12:00:00,0.132,37.34,0.0,0.963,27.87,3.165,2.05,0.233,205.391,299.005,644.182,1.794,3810,
2021-01-02 12:00:00,4.685,23.22,0.0,1.342,44.73,3.832,6.0,1.283,222.738,312.615,644.524,1.792,3810,
2021-01-03 12:00:00,3.767,38.31,0.0,2.01,64.88,4.387,5.283,0.867,259.334,323.752,644.188,1.8,3810,
2021-01-04 12:00:00,2.49,57.24,0.0,0.145,123.3,1.111,6.5,0.933,268.168,322.416,647.403,1.797,3810,
2021-01-05 12:00:00,1.402,71.78,0.0,0.711,55.57,2.888,5.283,0.667,294.807,324.208,646.581,1.8,3810,
2021-01-06 12:00:00,1.844,56.7,0.0,0.832,46.29,2.332,3.2,0.533,218.786,310.687,643.912,1.805,3810,
2021-01-07 12:00:00,0.782,52.27,0.0,0.496,30.69,2.555,2.883,0.067,217.487,305.012,643.373,1.807,3810,
2021-01-08 12:00:00,0.554,68.46,0.0,1.349,70.81,3.776,3.35,0.2,213.013,308.901,642.807,1.794,3810,
2021-01-09 12:00:00,3.177,68.78,0.0,0.755,72.67,2.61,4.917,0.75,219.244,314.405,642.592,1.805,3810,
2021-01-10 12:00:00,0.389,57.95,0.0,0.734,91.6,2.666,3.983,0.4,214.743,305.454,642.06,1.801,3810,
2021-01-11 12:00:00,-1.832,97.714,0.0,0.791,87.1,2.943,3.167,0.0,274.009,316.632,642.063,1.803,3810,
2021-01-12 12:00:00,-2.339,100.0,0.0,0.301,137.7,1.388,0.55,0.0,303.742,320.838,641.409,1.791,3810,
2021-01-13 12:00:00,-2.778,98.312,0.0,0.334,110.3,1.833,4.983,0.517,223.531,301.77,640.573,1.791,3810,
2021-01-14 12:00:00,-0.98,97.314,0.0,0.125,132.5,1.555,1.383,0.0,307.882,327.869,641.943,1.795,3810,
2021-01-15 12:00:00,-0.387,98.064,0.0,1.282,90.3,3.221,4.433,0.2,278.968,322.033,641.562,1.799,3810,
2021-01-16 12:00:00,-1.144,98.682,0.0,0.311,22.47,1.499,4.45,0.15,269.299,320.963,639.885,1.801,3810,
2021-01-17 12:00:00,-2.303,91.21,0.0,0.132,48.85,1.0,5.35,0.55,214.103,301.578,644.614,1.8,3810,
2021-01-18 12:00:00,-2.302,98.367,0.0,0.188,109.2,1.277,3.333,0.167,284.913,314.799,643.132,1.802,3810,
2021-01-19 12:00:00,-3.321,100.0,0.0,0.0,0.0,0.0,4.233,0.283,301.923,308.196,639.782,1.779,3810,
2021-01-20 12:00:00,-4.558,100.0,0.11,0.0,0.0,0.0,1.3,0.033,297.068,303.866,639.086,1.778,3810,
2021-01-21 12:00:00,-2.374,90.046,0.0,0.665,80.9,2.888,10.933,1.517,215.752,300.983,640.726,1.804,3810,
2021-01-22 12:00:00,-1.397,99.33,0.0,0.213,141.9,1.444,2.517,0.033,308.158,325.132,641.887,1.806,3810,
2021-01-23 12:00:00,-0.804,77.638,0.0,1.861,71.9,4.498,18.767,3.183,242.773,316.609,641.242,1.806,3810,
2021-01-24 12:00:00,-3.643,99.981,0.0,1.649,96.4,3.721,5.667,0.3,256.133,308.209,641.117,1.806,3810,
2021-01-25 12:00:00,-3.414,82.482,0.0,0.327,86.8,1.888,7.683,0.683,209.086,298.617,642.103,1.791,3810,
2021-01-26 12:00:00,-2.929,83.849,0.0,0.539,62.9,3.221,7.733,0.8,199.64,295.346,642.013,1.806,3810,
2021-01-27 12:00:00,-2.891,86.594,0.0,0.272,118.1,1.555,8.1,0.717,204.718,296.702,642.832,1.798,3810,
2021-01-28 12:00:00,-3.263,94.859,0.0,0.474,104.7,2.443,8.417,0.6,203.631,296.211,643.289,1.801,3810,
2021-01-29 12:00:00,-6.045,100.0,0.12,1.671,122.2,3.499,8.4,2.517,276.765,293.639,640.672,1.799,3810,
2021-01-30 12:00:00,-6.621,84.081,0.0,0.67,135.9,2.721,13.817,1.967,196.461,285.227,639.723,1.809,3810,
2021-01-31 12:00:00,-5.744,100.0,0.0,0.346,134.2,2.332,5.533,0.533,287.677,304.742,641.57,1.809,3810,
2021-02-01 12:00:00,-5.605,100.0,0.0,0.155,126.9,1.111,4.7,0.5,289.3,304.069,642.571,1.806,3810,
2021-02-02 12:00:00,-3.866,100.0,0.0,0.485,133.5,2.221,4.1,0.333,296.162,314.279,644.148,1.808,3810,
2021-02-03 12:00:00,-3.284,94.775,0.0,0.497,120.1,2.888,14.733,1.883,254.113,307.608,644.46,1.808,3810,
2021-02-04 12:00:00,-2.79,94.523,0.0,0.909,128.2,2.443,13.983,1.867,281.071,314.94,644.536,1.798,3810,
2021-02-05 12:00:00,-4.49,86.612,1.05,1.221,54.69,4.942,3.217,1.4,293.063,296.974,642.638,1.803,3810,
2021-02-06 12:00:00,-6.986,99.945,1.24,2.133,129.7,7.553,4.333,3.3,284.413,288.079,640.147,1.797,3810,
2021-02-07 12:00:00,-3.854,98.528,0.0,0.872,123.0,2.943,39.433,16.9,226.166,299.313,644.337,1.767,3810,
2021-02-08 12:00:00,0.853,39.92,0.0,0.223,113.7,1.444,13.55,1.733,209.989,304.934,646.694,1.799,3810,
2021-02-09 12:00:00,-0.114,57.533,0.0,0.535,135.8,2.166,12.983,1.183,213.078,307.295,644.551,1.79,3810,
2021-02-10 12:00:00,-0.321,83.758,0.0,0.541,99.7,2.388,16.233,2.067,284.734,314.438,642.845,1.793,3810,
