TIMESTAMP,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS
2019-05-09 08:00:00,-7.274,-6.59,20.703,10.94,4.83,315.7,1217.305,186.059,174.537,418.755,461.763
2019-05-09 09:00:00,-7.121,-6.12,22.001,9.57,4.543,320.9,1093.119,170.875,176.071,417.519,-999.0
2019-05-09 10:00:00,-5.747,-4.357,24.46,6.936,2.335,288.3,895.264,143.855,180.072,418.075,-999.0
2019-05-09 11:00:00,-5.653,-4.471,24.828,5.187,1.662,293.3,656.02,109.504,180.046,395.773,-999.0
2019-05-09 12:00:00,-6.577,-5.103,31.983,4.845,1.586,266.1,384.12,66.613,178.82,359.941,-999.0
2019-05-09 13:00:00,-8.04,-7.825,31.833,4.351,2.05,295.5,101.247,18.345,174.268,315.086,-999.0
2019-05-09 14:00:00,-8.36,-8.11,28.623,8.5,1.57,307.3,-4.522,0.425,168.056,286.239,-999.0
2019-05-09 15:00:00,-8.49,-8.38,23.669,4.479,1.109,298.4,-4.455,0.173,167.38,276.126,-999.0
2019-05-09 16:00:00,-8.86,-8.69,24.37,4.457,1.27,347.2,-4.323,0.05,167.606,270.508,-999.0
2019-05-09 17:00:00,-8.77,-8.73,22.504,5.348,1.696,32.45,-4.144,0.055,167.479,267.806,-999.0
2019-05-09 18:00:00,-9.03,-8.78,22.203,3.679,1.578,28.54,-3.938,0.061,167.908,265.421,-999.0
2019-05-09 19:00:00,-9.07,-8.8,22.967,12.97,2.18,29.24,-4.029,0.045,167.403,263.82,-999.0
2019-05-09 20:00:00,-8.8,-8.53,22.511,7.622,2.906,33.67,-3.866,0.067,167.571,263.772,-999.0
2019-05-09 21:00:00,-8.81,-8.57,22.088,10.63,3.597,17.76,-3.905,0.045,165.988,263.724,-999.0
2019-05-09 22:00:00,-8.97,-8.82,21.676,8.16,3.445,4.341,-4.089,0.068,164.678,262.597,-999.0
2019-05-09 23:00:00,-9.23,-8.96,21.526,7.861,2.872,1.933,-4.057,0.079,166.601,261.474,-999.0
2019-05-10 00:00:00,-9.3,-9.08,21.004,7.505,2.444,34.08,-0.161,0.269,166.268,260.369,-999.0
2019-05-10 01:00:00,-9.44,-8.99,21.1,5.864,2.774,26.78,15.227,2.406,165.771,261.258,-999.0
2019-05-10 02:00:00,-9.16,-8.76,18.827,7.103,2.667,21.88,50.868,8.315,164.572,264.584,-999.0
2019-05-10 03:00:00,-8.69,-8.22,15.51,6.184,2.653,355.6,148.093,23.649,168.798,274.404,-999.0
2019-05-10 04:00:00,-8.27,-7.636,17.82,5.787,2.179,347.2,361.263,56.759,174.946,298.92,-999.0
2019-05-10 05:00:00,-7.654,-6.587,24.514,7.497,3.334,325.6,806.773,124.88,178.139,347.535,-999.0
2019-05-10 06:00:00,-6.326,-4.738,25.805,7.875,2.722,329.5,1259.327,194.616,180.744,416.867,-999.0
2019-05-10 07:00:00,-6.548,-5.706,25.703,6.195,2.802,14.97,1202.204,186.11,194.562,445.183,-999.0
2019-05-10 08:00:00,-6.52,-4.772,22.667,7.716,3.36,44.26,1212.039,187.632,188.895,434.659,-999.0
2019-05-10 09:00:00,-7.062,-5.798,29.76,9.32,3.333,17.15,1007.668,156.866,196.235,421.998,-999.0
2019-05-10 10:00:00,-7.537,-6.368,40.74,7.328,3.198,321.3,903.589,143.424,193.105,407.842,-999.0
2019-05-10 11:00:00,-7.819,-7.254,49.035,6.297,3.233,338.2,610.79,100.497,192.03,380.629,-999.0
2019-05-10 12:00:00,-7.876,-6.71,23.186,9.59,2.378,328.5,322.267,54.16,205.66,339.258,-999.0
2019-05-10 13:00:00,-8.52,-8.18,18.813,6.917,2.731,339.5,75.758,13.61,171.101,303.844,-999.0
2019-05-10 14:00:00,-9.12,-8.78,27.325,7.555,2.834,358.3,-4.181,0.224,169.233,280.53,-999.0
2019-05-10 15:00:00,-9.49,-9.09,31.276,7.308,4.111,344.7,-4.119,0.064,170.883,273.459,-999.0
2019-05-10 16:00:00,-9.43,-9.06,34.584,7.619,4.193,352.4,-3.946,0.069,171.539,269.762,-999.0
2019-05-10 17:00:00,-9.42,-9.23,30.463,11.65,6.117,344.9,-3.938,0.058,169.696,267.783,-999.0
2019-05-10 18:00:00,-10.26,-9.93,36.566,10.75,4.306,349.3,-3.187,0.016,189.327,267.457,-999.0
2019-05-10 19:00:00,-10.55,-10.26,47.253,11.45,4.973,341.3,-3.568,0.088,176.172,264.545,-999.0
2019-05-10 20:00:00,-10.93,-10.6,47.764,10.0,5.796,326.8,-3.614,0.068,172.59,262.073,-999.0
2019-05-10 21:00:00,-10.8,-10.55,38.498,8.57,4.284,342.6,-3.899,0.045,167.932,259.5,-999.0
2019-05-10 22:00:00,-11.36,-10.96,40.841,10.1,5.816,326.8,-3.696,0.048,166.97,258.508,-999.0
2019-05-10 23:00:00,-11.29,-11.05,39.994,8.9,4.662,327.0,-3.775,0.083,165.866,256.683,-999.0
2019-05-11 00:00:00,-11.5,-11.07,39.812,9.16,4.987,343.0,0.957,0.514,166.572,256.503,-999.0
2019-05-11 01:00:00,-11.18,-10.85,39.601,10.64,5.062,9.67,18.312,3.001,167.65,258.017,-999.0
2019-05-11 02:00:00,-11.41,-10.91,42.712,8.03,4.568,34.74,71.372,11.107,179.572,263.224,-999.0
2019-05-11 03:00:00,-11.06,-10.31,40.803,7.628,4.361,38.05,258.555,40.866,182.976,278.293,-999.0
2019-05-11 04:00:00,-10.38,-9.58,39.284,9.58,4.334,55.85,372.506,57.142,203.071,300.711,-999.0
2019-05-11 05:00:00,-10.04,-9.45,41.014,12.99,4.893,14.04,476.993,72.141,213.914,310.728,-999.0
2019-05-11 06:00:00,-9.36,-8.24,41.945,8.9,3.91,339.9,609.503,91.968,229.749,332.868,-999.0
2019-05-11 07:00:00,-9.95,-9.23,54.259,12.88,4.012,333.7,493.497,73.222,244.428,337.093,-999.0
2019-05-11 08:00:00,-8.37,-7.719,62.967,7.486,2.709,306.1,731.878,109.812,242.637,362.058,-999.0
2019-05-11 09:00:00,-9.97,-9.25,70.593,6.542,2.868,288.9,423.662,62.01,252.804,353.688,-999.0
2019-05-11 10:00:00,-11.01,-9.81,90.874,6.525,1.798,290.2,265.209,37.36,260.229,323.307,-999.0
2019-05-11 11:00:00,-10.38,-9.56,63.341,3.862,1.219,195.9,269.314,39.552,253.478,313.117,-999.0
2019-05-11 12:00:00,-9.75,-8.95,37.861,8.18,3.332,72.84,293.502,47.377,241.919,306.647,-999.0
2019-05-11 13:00:00,-10.71,-10.24,35.68,10.48,5.468,50.5,62.806,10.068,222.713,287.14,-999.0
2019-05-11 14:00:00,-9.95,-9.5,10.412,9.14,3.785,345.6,-3.632,0.102,177.444,269.429,-999.0
2019-05-11 15:00:00,-9.87,-9.56,12.224,9.85,5.741,340.4,-3.711,0.055,176.193,265.38,-999.0
2019-05-11 16:00:00,-10.91,-10.49,16.148,6.9,3.256,12.29,-2.507,0.034,205.362,266.708,-999.0
2019-05-11 17:00:00,-14.05,-13.59,81.084,6.267,1.953,353.9,-0.782,0.004,248.959,268.808,-999.0
2019-05-11 18:00:00,-10.89,-10.69,36.438,7.777,2.619,355.1,-1.245,0.076,232.463,266.449,-999.0
2019-05-11 19:00:00,-13.22,-12.96,63.861,5.931,0.823,309.1,-1.659,0.006,226.198,263.827,-999.0
2019-05-11 20:00:00,-13.91,-13.52,57.517,2.766,0.684,297.2,-1.948,0.007,212.626,260.886,-999.0
2019-05-11 21:00:00,-13.72,-13.31,43.685,2.685,0.987,350.7,-3.821,0.018,163.335,250.501,-999.0
2019-05-11 22:00:00,-12.98,-12.53,43.446,4.601,1.139,327.6,-3.585,0.058,164.715,247.821,-999.0
2019-05-11 23:00:00,-12.66,-12.3,45.741,6.77,3.275,46.0,-2.431,0.032,187.52,252.995,-999.0
2019-05-12 00:00:00,-13.89,-13.43,49.99,7.294,1.514,313.1,3.586,0.459,229.717,259.845,-999.0
2019-05-12 01:00:00,-14.19,-13.68,53.221,6.006,2.821,329.4,45.788,6.863,211.594,259.834,-999.0
2019-05-12 02:00:00,-14.47,-13.79,53.739,1.863,0.343,125.1,69.883,11.225,174.48,259.28,-999.0
2019-05-12 03:00:00,-13.74,-12.95,56.011,4.593,1.31,133.8,134.292,21.54,169.252,261.679,-999.0
2019-05-12 04:00:00,-10.83,-10.1,40.661,6.267,2.639,349.9,715.128,112.161,166.958,310.544,-999.0
2019-05-12 05:00:00,-11.06,-9.61,51.816,7.486,2.789,313.0,1215.869,187.263,190.816,395.211,-999.0
2019-05-12 06:00:00,-11.02,-10.23,45.81,6.464,3.008,303.9,1169.662,178.77,184.396,426.569,-999.0
2019-05-12 07:00:00,-10.53,-9.91,65.316,6.161,3.685,296.4,1126.111,170.599,201.909,423.003,-999.0
2019-05-12 08:00:00,-9.96,-8.68,62.955,5.714,2.209,271.6,1019.766,155.29,216.133,436.5,-999.0
2019-05-12 09:00:00,-10.66,-10.0,75.738,7.128,3.198,288.6,899.764,136.569,219.226,413.608,-999.0
2019-05-12 10:00:00,-10.34,-9.13,86.174,3.91,1.676,283.6,908.805,142.385,204.585,418.06,-999.0
2019-05-12 11:00:00,-10.95,-9.67,93.718,2.621,0.967,255.1,508.533,82.118,210.366,384.865,-999.0
2019-05-12 12:00:00,-8.93,-8.29,41.171,5.487,1.197,279.0,192.406,31.543,212.216,335.824,-999.0
2019-05-12 13:00:00,-8.9,-8.54,43.528,7.43,1.218,294.6,52.233,9.359,208.073,306.204,-999.0
2019-05-12 14:00:00,-12.53,-12.09,99.252,3.879,1.443,247.8,-2.664,0.243,214.013,287.01,-999.0
2019-05-12 15:00:00,-12.15,-11.65,89.377,4.29,1.119,5.983,-3.138,0.242,190.186,273.459,-999.0
2019-05-12 16:00:00,-11.33,-11.03,71.979,3.896,1.189,166.1,-1.309,0.164,236.486,275.897,-999.0
2019-05-12 17:00:00,-10.84,-10.37,72.593,5.381,2.151,301.1,-1.114,0.048,245.162,277.853,-999.0
2019-05-12 18:00:00,-11.44,-11.12,80.943,4.848,1.67,183.7,-2.35,0.047,215.733,273.024,-999.0
2019-05-12 19:00:00,-10.32,-10.1,28.819,4.587,2.135,35.8,-3.742,0.045,171.593,263.969,-999.0
2019-05-12 20:00:00,-11.66,-11.41,33.9,5.034,1.516,321.1,-4.053,0.017,169.39,258.873,-999.0
2019-05-12 21:00:00,-13.03,-12.8,43.686,2.893,0.915,107.8,-4.051,0.015,163.233,253.789,-999.0
2019-05-12 22:00:00,-12.65,-12.22,44.34,4.518,1.519,108.3,-3.799,0.073,160.724,250.422,-999.0
2019-05-12 23:00:00,-13.38,-13.17,53.863,7.264,1.761,16.49,-3.567,0.038,167.224,252.389,-999.0
2019-05-13 00:00:00,-14.14,-13.86,70.523,5.495,1.454,307.8,2.27,0.467,189.025,253.99,-999.0
2019-05-13 01:00:00,-14.75,-14.39,70.265,2.219,0.611,130.6,17.389,2.771,169.42,250.858,-999.0
2019-05-13 02:00:00,-14.75,-14.11,71.298,2.702,0.64,111.2,58.002,9.261,165.847,252.35,-999.0
2019-05-13 03:00:00,-12.66,-11.1,64.585,2.654,0.587,175.3,314.188,51.005,171.884,275.987,-999.0
2019-05-13 04:00:00,-10.26,-8.84,57.302,1.919,0.812,240.1,796.991,123.01,218.58,356.615,-999.0
2019-05-13 05:00:00,-11.11,-10.1,100.0,4.762,1.451,282.0,545.786,80.75,245.067,364.115,-999.0
2019-05-13 06:00:00,-10.75,-9.76,100.0,4.276,1.259,247.6,438.571,58.645,257.984,330.085,-999.0
2019-05-13 07:00:00,-11.13,-10.43,97.806,4.04,1.657,289.8,359.101,49.861,263.258,314.999,-999.0
2019-05-13 08:00:00,-11.08,-9.65,99.654,6.306,2.07,293.7,410.642,115.57,262.089,303.313,-999.0
2019-05-13 09:00:00,-10.66,-10.02,100.0,4.498,2.032,283.3,523.244,123.059,259.467,313.071,-999.0
2019-05-13 10:00:00,-10.03,-8.84,98.684,6.8,1.859,289.6,700.062,141.373,247.579,328.295,-999.0
2019-05-13 11:00:00,-10.16,-9.13,98.817,6.461,1.581,292.3,528.613,97.735,232.949,331.067,-999.0
2019-05-13 12:00:00,-12.18,-11.33,99.904,2.305,0.58,255.5,245.648,46.284,211.678,316.205,-999.0
2019-05-13 13:00:00,-14.29,-12.75,80.356,4.909,1.4,276.3,22.905,5.581,206.28,284.293,-999.0
2019-05-13 14:00:00,-12.56,-11.89,32.134,5.126,2.372,346.1,-4.431,0.156,154.638,262.922,-999.0
2019-05-13 15:00:00,-10.67,-10.55,15.964,4.32,1.791,49.32,-4.277,0.105,153.784,256.87,-999.0
2019-05-13 16:00:00,-12.15,-11.92,19.568,4.495,2.497,101.1,-4.325,0.004,155.434,254.746,-999.0
2019-05-13 17:00:00,-12.46,-12.42,22.613,5.501,2.656,94.0,-4.163,0.019,155.285,252.289,-999.0
2019-05-13 18:00:00,-11.03,-11.15,20.255,5.134,3.1,105.4,-4.144,0.001,154.796,250.046,-999.0
2019-05-13 19:00:00,-12.1,-11.74,23.465,4.107,2.281,104.1,-4.18,0.004,155.905,248.387,-999.0
2019-05-13 20:00:00,-11.81,-11.68,21.153,3.726,1.191,65.63,-4.124,0.027,157.89,248.122,-999.0
2019-05-13 21:00:00,-11.6,-11.67,18.321,4.537,1.402,94.0,-4.223,0.004,158.084,246.571,-999.0
2019-05-13 22:00:00,-10.99,-11.23,20.381,2.927,1.304,44.38,-3.978,0.017,160.123,247.096,-999.0
2019-05-13 23:00:00,-12.92,-12.62,34.295,3.052,1.032,28.31,-3.716,0.027,163.863,246.409,-999.0
2019-05-14 00:00:00,-11.37,-11.1,36.251,4.159,1.513,4.64,0.773,0.419,164.272,246.782,-999.0
2019-05-14 01:00:00,-12.42,-12.16,33.185,3.099,1.669,86.0,18.408,3.353,161.246,247.128,-999.0
2019-05-14 02:00:00,-11.43,-10.97,26.115,3.31,1.393,13.11,49.598,9.285,161.609,251.391,-999.0
2019-05-14 03:00:00,-11.86,-10.52,39.963,6.509,1.535,348.7,372.062,67.669,157.445,272.29,-999.0
2019-05-14 04:00:00,-9.76,-8.0,41.601,5.714,1.772,301.5,933.575,160.659,154.915,346.471,-999.0
2019-05-14 05:00:00,-10.0,-8.02,51.812,2.61,0.693,273.9,1121.28,179.699,158.227,401.353,-999.0
2019-05-14 06:00:00,-9.04,-7.326,65.829,3.64,1.084,267.3,1236.404,184.805,165.274,434.146,-999.0
2019-05-14 07:00:00,-8.46,-7.155,72.964,4.229,1.659,288.4,1270.64,186.16,172.358,451.827,-999.0
2019-05-14 08:00:00,-7.29,-5.981,40.413,3.637,1.424,280.7,1190.317,175.09,186.634,459.202,-999.0
2019-05-14 09:00:00,-8.83,-7.519,66.048,5.09,1.784,266.9,772.953,115.305,227.699,423.273,-999.0
2019-05-14 10:00:00,-8.86,-7.567,54.844,3.146,1.609,287.0,873.686,132.227,214.374,425.296,-999.0
2019-05-14 11:00:00,-8.08,-7.161,73.407,2.952,1.221,276.5,487.164,75.101,234.161,387.276,-999.0
2019-05-14 12:00:00,-9.41,-8.2,88.392,2.591,0.904,265.6,249.421,38.858,241.87,349.329,-999.0
2019-05-14 13:00:00,-10.46,-9.95,100.0,2.938,0.749,267.7,31.618,5.607,246.083,315.279,-999.0
2019-05-14 14:00:00,-9.58,-9.41,46.055,3.318,0.783,166.0,-4.022,0.574,181.628,286.795,-999.0
2019-05-14 15:00:00,-12.93,-12.68,100.0,3.915,0.955,349.4,-3.837,0.208,178.72,275.78,-999.0
2019-05-14 16:00:00,-11.26,-10.9,43.753,3.835,2.177,117.3,-3.835,0.173,169.796,268.284,-999.0
2019-05-14 17:00:00,-10.92,-10.85,43.621,1.71,0.374,311.2,-4.082,0.056,168.824,263.327,-999.0
2019-05-14 18:00:00,-12.05,-11.85,59.387,2.18,0.562,110.0,-3.885,0.015,167.055,259.961,-999.0
2019-05-14 19:00:00,-12.19,-11.75,45.515,3.812,1.96,112.0,-3.724,0.006,166.637,257.167,-999.0
2019-05-14 20:00:00,-11.53,-11.69,44.506,3.046,0.881,110.5,-3.79,0.008,166.161,255.315,-999.0
2019-05-14 21:00:00,-11.79,-11.7,41.791,2.927,1.53,83.9,-3.62,0.008,166.373,253.915,-999.0
2019-05-14 22:00:00,-11.89,-11.57,47.085,1.941,0.429,118.0,-3.531,0.011,167.857,252.342,-999.0
2019-05-14 23:00:00,-12.15,-11.72,50.275,4.909,1.587,107.1,-3.575,0.043,168.727,252.811,-999.0
2019-05-15 00:00:00,-11.64,-11.45,35.454,4.132,1.535,79.2,0.822,0.358,165.074,252.49,-999.0
2019-05-15 01:00:00,-11.32,-10.95,31.517,4.559,1.902,71.69,18.139,2.744,161.932,252.48,-999.0
2019-05-15 02:00:00,-11.7,-11.17,32.486,3.507,1.153,15.56,47.67,7.407,163.064,255.309,-999.0
2019-05-15 03:00:00,-9.27,-7.218,27.762,3.357,1.633,21.71,371.978,60.114,161.086,279.698,-999.0
2019-05-15 04:00:00,-9.32,-7.533,36.63,3.157,0.857,297.3,934.167,145.878,154.306,368.576,-999.0
2019-05-15 05:00:00,-6.456,-4.458,46.414,3.002,0.748,247.8,1125.38,171.562,157.802,421.563,-999.0
2019-05-15 06:00:00,-8.89,-7.166,59.098,2.832,1.388,281.5,1241.215,187.052,164.187,452.707,-999.0
2019-05-15 07:00:00,-7.386,-5.841,70.891,3.06,1.501,276.7,1279.49,192.132,175.94,473.0,-999.0
2019-05-15 08:00:00,-5.763,-3.684,48.589,3.115,1.061,270.8,1264.111,190.987,187.856,489.958,-999.0
2019-05-15 09:00:00,-6.109,-4.814,70.408,3.401,1.395,272.4,1097.141,165.314,235.326,480.165,-999.0
2019-05-15 10:00:00,-7.606,-6.521,85.462,3.274,1.171,276.0,956.218,147.641,208.713,467.588,-999.0
2019-05-15 11:00:00,-7.119,-6.588,78.519,3.115,0.988,256.4,590.115,93.09,215.416,419.997,-999.0
2019-05-15 12:00:00,-9.1,-8.19,83.59,4.604,1.231,236.6,230.905,37.609,218.252,356.406,-999.0
2019-05-15 13:00:00,-8.62,-8.13,37.228,3.218,1.164,184.3,115.246,19.717,186.79,319.669,-999.0
2019-05-15 14:00:00,-9.67,-9.28,32.556,3.973,2.976,116.4,-4.333,0.297,173.334,287.667,-999.0
2019-05-15 15:00:00,-9.45,-9.25,27.517,4.809,3.453,117.1,-4.492,0.057,167.434,274.435,-999.0
2019-05-15 16:00:00,-10.65,-10.22,40.707,5.159,3.877,121.4,-4.213,0.007,169.025,268.894,-999.0
2019-05-15 17:00:00,-11.24,-10.93,43.509,5.009,3.656,122.3,-4.061,0.003,168.915,264.734,-999.0
2019-05-15 18:00:00,-11.36,-11.18,44.135,4.043,2.603,116.4,-4.03,0.004,168.549,261.353,-999.0
2019-05-15 19:00:00,-11.18,-10.94,43.337,4.523,2.66,112.5,-3.898,0.003,168.507,259.279,-999.0
2019-05-15 20:00:00,-10.66,-10.73,44.048,2.607,1.165,91.8,-3.708,0.004,168.301,257.438,-999.0
2019-05-15 21:00:00,-11.25,-11.0,38.712,2.685,0.647,77.56,-3.857,0.013,168.151,255.916,-999.0
2019-05-15 22:00:00,-11.11,-11.01,35.236,2.754,1.116,95.7,-3.685,0.007,167.597,254.903,-999.0
2019-05-15 23:00:00,-10.79,-10.84,37.124,3.868,1.066,90.2,-3.534,0.001,168.099,254.32,-999.0
2019-05-16 00:00:00,-11.78,-11.59,41.741,2.591,0.951,94.7,2.115,0.469,170.147,253.661,-999.0
2019-05-16 01:00:00,-11.9,-11.64,44.442,2.904,0.954,81.2,20.481,3.01,168.718,254.98,-999.0
2019-05-16 02:00:00,-11.65,-11.28,44.753,3.596,1.117,97.5,48.996,7.612,169.032,257.399,-999.0
2019-05-16 03:00:00,-8.69,-6.84,38.137,2.679,0.626,78.47,369.592,59.578,168.338,284.817,-999.0
2019-05-16 04:00:00,-8.17,-5.933,46.728,2.305,0.759,251.0,934.68,144.267,164.252,374.779,-999.0
2019-05-16 05:00:00,-8.16,-6.295,72.871,4.351,1.337,259.3,1114.716,168.424,165.323,422.217,-999.0
2019-05-16 06:00:00,-7.796,-6.493,78.92,5.206,1.622,276.0,1204.757,179.807,193.586,458.684,-999.0
2019-05-16 07:00:00,-5.139,-3.644,68.119,5.476,1.711,234.5,1171.713,173.766,215.95,463.593,-999.0
2019-05-16 08:00:00,-6.107,-5.023,58.324,4.731,1.736,283.3,1135.393,172.565,216.463,480.477,-999.0
2019-05-16 09:00:00,-7.484,-6.758,84.333,4.962,1.655,282.8,893.737,135.074,222.652,454.034,-999.0
2019-05-16 10:00:00,-8.77,-7.96,78.224,4.726,2.185,289.3,400.757,55.032,269.059,375.377,-999.0
2019-05-16 11:00:00,-8.13,-6.995,58.001,4.451,2.067,282.6,668.093,102.725,219.163,376.891,-999.0
2019-05-16 12:00:00,-8.96,-7.948,43.894,6.944,3.224,333.4,350.927,56.85,204.593,345.78,-999.0
2019-05-16 13:00:00,-10.17,-9.75,45.009,6.792,3.244,350.5,82.541,14.267,175.501,303.25,-999.0
2019-05-16 14:00:00,-10.16,-9.74,48.789,6.825,2.946,33.54,-3.557,0.281,178.873,280.206,-999.0
2019-05-16 15:00:00,-10.77,-10.37,50.156,7.255,2.938,56.31,-2.877,0.084,197.774,276.155,-999.0
2019-05-16 16:00:00,-10.32,-9.9,60.297,7.167,1.867,333.1,-2.525,0.09,210.494,274.61,-999.0
2019-05-16 17:00:00,-10.37,-10.17,62.491,2.477,0.438,158.5,-2.263,0.049,216.812,273.243,-999.0
2019-05-16 18:00:00,-11.38,-11.03,85.129,3.582,0.44,291.4,-1.472,0.05,242.138,276.741,-999.0
2019-05-16 19:00:00,-11.18,-10.81,73.409,3.732,1.203,133.3,-2.2,0.014,217.206,271.927,-999.0
2019-05-16 20:00:00,-11.43,-11.0,68.096,2.996,0.893,96.7,-3.378,0.014,184.012,264.923,-999.0
2019-05-16 21:00:00,-10.74,-10.55,43.495,3.901,0.712,52.8,-3.888,0.024,171.26,259.609,-999.0
2019-05-16 22:00:00,-11.29,-10.85,28.226,3.299,1.709,108.1,-4.02,0.004,163.384,255.79,-999.0
2019-05-16 23:00:00,-10.23,-10.06,10.808,4.656,1.116,22.46,-4.415,0.044,155.724,253.804,-999.0
2019-05-17 00:00:00,-9.88,-9.74,9.346,3.74,1.767,356.5,-0.132,0.396,153.275,253.053,-999.0
2019-05-17 01:00:00,-10.28,-10.02,9.617,3.99,1.547,29.17,17.008,2.639,155.506,254.447,-999.0
2019-05-17 02:00:00,-10.67,-10.22,14.795,4.176,1.205,351.6,45.84,7.184,157.718,257.131,-999.0
2019-05-17 03:00:00,-8.87,-7.776,16.904,5.09,1.788,19.61,371.061,59.658,157.804,280.574,-999.0
2019-05-17 04:00:00,-7.731,-6.294,18.284,6.295,2.377,341.6,933.388,144.773,157.16,361.197,-999.0
2019-05-17 05:00:00,-7.496,-6.147,17.034,7.011,2.921,326.1,1119.124,169.627,162.31,409.444,-999.0
2019-05-17 06:00:00,-7.496,-6.212,28.384,7.189,3.981,318.2,1233.683,184.072,167.574,431.467,-999.0
2019-05-17 07:00:00,-7.032,-5.131,29.644,7.436,3.098,311.2,1271.983,189.832,174.35,454.326,-999.0
2019-05-17 08:00:00,-5.779,-4.115,35.326,6.261,2.709,321.9,1249.657,187.537,188.754,463.923,-999.0
2019-05-17 09:00:00,-6.992,-5.888,35.92,6.284,2.311,357.8,1051.983,159.44,195.002,452.314,-999.0
2019-05-17 10:00:00,-6.567,-5.213,37.335,5.562,2.078,242.7,922.764,143.154,184.666,434.855,-999.0
2019-05-17 11:00:00,-8.07,-6.445,43.496,4.773,1.927,283.7,636.518,101.947,188.113,404.733,-999.0
2019-05-17 12:00:00,-7.365,-5.873,24.356,4.198,1.58,292.7,361.764,60.18,182.229,359.852,-999.0
2019-05-17 13:00:00,-8.66,-8.34,22.555,7.489,2.102,2.865,120.739,20.578,169.556,313.577,-999.0
2019-05-17 14:00:00,-11.58,-11.0,100.0,5.167,0.9,280.7,-4.354,0.371,176.887,286.921,-999.0
2019-05-17 15:00:00,-11.36,-11.17,86.758,3.049,0.927,208.2,-4.036,0.306,174.454,275.518,-999.0
2019-05-17 16:00:00,-11.34,-10.99,70.575,2.918,0.817,156.5,-4.048,0.14,171.073,268.57,-999.0
2019-05-17 17:00:00,-11.28,-10.99,53.704,4.021,0.863,102.2,-4.003,0.078,169.906,264.722,-999.0
2019-05-17 18:00:00,-11.15,-10.72,58.662,3.715,1.363,64.73,-3.737,0.101,172.427,263.832,-999.0
2019-05-17 19:00:00,-9.8,-9.59,42.555,3.507,1.114,92.3,-3.604,0.047,173.235,261.842,-999.0
2019-05-17 20:00:00,-10.18,-9.95,25.346,5.837,2.646,54.41,-3.833,0.013,167.413,261.824,-999.0
2019-05-17 21:00:00,-10.34,-10.11,18.891,5.167,2.344,42.15,-4.051,0.011,162.393,258.9,-999.0
2019-05-17 22:00:00,-10.76,-10.38,15.756,9.67,3.937,4.123,-4.152,0.053,160.022,257.802,-999.0
2019-05-17 23:00:00,-10.88,-10.57,13.156,10.95,6.685,333.2,-4.368,0.037,156.969,257.591,-999.0
2019-05-18 00:00:00,-11.31,-10.88,15.41,11.06,7.438,330.6,0.138,0.484,155.972,256.841,-999.0
2019-05-18 01:00:00,-11.55,-11.14,18.614,10.72,4.706,27.86,16.689,2.66,158.056,256.772,-999.0
2019-05-18 02:00:00,-11.08,-10.53,25.494,7.886,3.854,40.14,44.747,6.861,163.507,260.203,-999.0
2019-05-18 03:00:00,-10.43,-9.44,32.591,7.516,3.495,347.0,366.217,58.333,162.447,280.925,-999.0
2019-05-18 04:00:00,-8.83,-7.828,33.477,6.533,2.033,320.1,921.47,141.899,159.094,362.517,-999.0
2019-05-18 05:00:00,-7.983,-7.023,34.963,5.348,2.592,300.7,1103.441,166.481,165.285,410.648,-999.0
2019-05-18 06:00:00,-7.86,-6.893,32.617,5.67,2.889,290.7,1223.133,181.27,169.315,443.575,-999.0
2019-05-18 07:00:00,-7.49,-6.221,53.426,7.686,3.338,295.0,1200.871,177.543,186.039,453.263,-999.0
2019-05-18 08:00:00,-7.134,-6.387,41.164,8.11,3.168,40.72,1183.451,175.935,198.754,438.927,-999.0
2019-05-18 09:00:00,-6.278,-4.777,53.074,7.769,3.001,309.9,1124.973,169.501,189.631,445.315,-999.0
2019-05-18 10:00:00,-7.216,-6.241,68.546,5.595,2.467,291.9,845.543,131.571,190.993,428.896,-999.0
2019-05-18 11:00:00,-7.761,-6.303,60.904,5.792,2.049,286.6,561.92,89.04,193.47,391.204,-999.0
2019-05-18 12:00:00,-9.07,-8.13,78.017,6.042,2.207,295.1,403.595,67.312,176.007,358.665,-999.0
2019-05-18 13:00:00,-10.86,-10.46,100.0,4.507,1.478,274.5,43.299,7.811,218.703,313.675,-999.0
2019-05-18 14:00:00,-12.19,-11.79,85.278,4.215,1.074,267.5,-3.322,0.513,194.707,287.834,-999.0
2019-05-18 15:00:00,-12.1,-11.79,69.14,3.34,0.999,187.5,-4.196,0.328,170.275,273.411,-999.0
2019-05-18 16:00:00,-13.26,-12.8,79.845,3.79,0.432,246.8,-4.05,0.212,168.438,266.466,-999.0
2019-05-18 17:00:00,-13.53,-13.09,71.809,4.637,1.93,140.2,-3.626,0.062,171.191,262.275,-999.0
2019-05-18 18:00:00,-12.99,-12.84,63.09,2.005,0.539,120.6,-3.85,0.024,166.66,257.926,-999.0
2019-05-18 19:00:00,-14.17,-13.83,70.315,1.538,0.303,153.4,-3.972,0.032,164.736,254.87,-999.0
2019-05-18 20:00:00,-14.42,-14.19,66.082,3.426,1.37,129.3,-3.865,0.006,161.316,251.659,-999.0
