TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50
2021-11-09 18:00:00,-0.899,99.457,0.0,0.222,67.69,1.055,-0.467,0.0,284.555,315.13,647.31,1.424
2021-11-09 19:00:00,-1.696,100.0,0.0,0.149,47.38,1.277,-1.783,0.0,240.804,306.491,647.152,1.422
2021-11-09 20:00:00,-1.157,59.732,0.0,0.65,32.33,1.888,-1.867,0.633,224.106,302.491,646.714,1.425
2021-11-09 21:00:00,-0.475,58.306,0.0,0.686,45.67,1.833,-2.333,0.117,211.05,299.758,646.46,1.411
2021-11-09 22:00:00,0.407,51.32,0.0,1.294,25.8,1.999,-2.0,0.0,209.486,299.522,646.312,1.423
2021-11-09 23:00:00,-0.136,49.184,0.0,0.798,36.97,1.777,-2.0,0.0,206.446,297.008,646.21,1.426
2021-11-10 00:00:00,-0.687,42.117,0.0,1.012,34.31,2.11,-1.95,0.0,204.046,295.387,646.322,1.423
2021-11-10 01:00:00,-0.067,41.457,0.0,1.1,36.93,2.055,2.367,0.467,203.819,296.012,646.908,1.424
2021-11-10 02:00:00,0.007,43.35,0.0,0.761,37.61,1.833,62.583,10.917,205.113,299.821,647.247,1.422
2021-11-10 03:00:00,5.279,28.05,0.0,0.414,97.9,1.999,402.317,69.067,216.927,336.074,647.67,1.441
2021-11-10 04:00:00,5.601,39.42,0.0,1.51,130.1,2.888,598.0,97.0,223.556,361.442,648.011,1.427
2021-11-10 05:00:00,5.83,46.59,0.0,1.825,126.1,3.221,740.633,118.567,229.469,387.357,647.621,1.438
2021-11-10 06:00:00,6.697,48.21,0.0,2.049,130.9,4.165,807.267,130.0,239.355,408.417,646.983,1.442
2021-11-10 07:00:00,7.332,53.72,0.0,1.911,120.3,3.721,802.433,132.3,243.878,421.279,646.356,1.441
2021-11-10 08:00:00,7.065,57.03,0.0,2.242,134.1,4.109,724.317,124.65,245.698,416.717,645.893,1.436
2021-11-10 09:00:00,6.699,66.38,0.0,1.784,131.9,3.165,583.417,106.383,245.666,404.968,645.869,1.435
2021-11-10 10:00:00,5.922,78.45,0.0,1.391,125.8,3.054,384.8,77.067,243.55,382.774,645.731,1.433
2021-11-10 11:00:00,2.809,97.4,0.0,0.926,127.9,2.666,32.717,3.95,265.395,338.855,645.755,1.429
2021-11-10 12:00:00,1.84,96.4,0.0,0.105,127.9,0.944,1.233,0.0,318.39,337.865,645.865,1.453
2021-11-10 13:00:00,1.698,92.4,0.0,0.27,60.31,1.777,-0.583,0.0,294.137,331.52,646.323,1.44
2021-11-10 14:00:00,0.621,92.6,0.0,0.346,36.66,1.666,-1.817,0.0,228.247,313.957,646.544,1.429
2021-11-10 15:00:00,0.707,72.12,0.0,0.54,32.69,2.166,-1.367,0.0,227.874,311.483,646.708,1.425
2021-11-10 16:00:00,1.561,74.12,0.0,0.491,32.22,2.277,-2.017,0.0,227.923,309.381,647.147,1.417
2021-11-10 17:00:00,0.356,75.91,0.0,0.303,47.56,1.499,-1.883,0.0,225.097,305.491,647.277,1.431
2021-11-10 18:00:00,-0.346,80.768,0.0,0.264,53.82,1.388,-1.633,0.0,222.548,303.228,647.168,1.428
2021-11-10 19:00:00,-0.681,73.49,0.0,0.199,24.93,1.999,-1.283,0.0,218.883,301.609,646.552,1.419
2021-11-10 20:00:00,-1.012,78.946,0.0,0.452,37.6,1.444,-1.55,0.0,216.27,299.365,646.277,1.418
2021-11-10 21:00:00,-1.054,64.724,0.0,0.795,26.9,2.388,-1.333,0.0,214.147,298.304,646.045,1.425
2021-11-10 22:00:00,-0.875,65.247,0.0,0.325,36.25,1.777,-1.833,0.0,212.972,297.333,645.861,1.426
2021-11-10 23:00:00,-1.374,60.0,0.0,0.481,30.63,1.777,-1.583,0.0,210.413,294.748,645.824,1.426
2021-11-11 00:00:00,-0.242,57.293,0.0,1.192,24.69,2.055,-1.133,0.0,212.375,297.172,646.076,1.427
2021-11-11 01:00:00,0.22,45.14,0.0,1.12,23.27,1.944,2.55,0.483,213.171,297.96,646.543,1.423
2021-11-11 02:00:00,0.787,49.03,0.0,1.076,28.69,2.055,64.933,11.6,214.533,302.721,646.824,1.425
2021-11-11 03:00:00,5.225,39.68,0.0,0.64,136.1,2.277,392.233,65.833,222.55,334.03,647.235,1.43
2021-11-11 04:00:00,5.008,42.84,0.0,1.834,129.6,3.276,590.717,95.267,228.6,358.6,647.719,1.434
2021-11-11 05:00:00,6.248,39.34,0.0,1.78,125.7,3.61,723.867,116.583,235.878,386.342,647.539,1.433
2021-11-11 06:00:00,7.466,44.82,0.0,2.015,125.3,3.887,801.583,130.3,241.548,408.734,646.908,1.45
2021-11-11 07:00:00,7.646,45.14,0.0,2.151,131.3,4.443,795.9,132.85,245.367,419.795,646.241,1.452
2021-11-11 08:00:00,7.476,59.58,0.0,2.031,133.1,3.887,719.5,125.117,247.457,418.095,645.602,1.447
2021-11-11 09:00:00,6.792,69.01,0.0,1.835,136.0,4.554,580.417,107.183,247.522,404.31,645.404,1.451
2021-11-11 10:00:00,5.765,84.8,0.0,1.504,128.0,2.832,365.85,73.083,246.028,379.863,645.389,1.446
2021-11-11 11:00:00,3.123,95.2,0.0,0.764,126.1,2.443,50.05,7.133,308.067,348.428,645.098,1.438
2021-11-11 12:00:00,2.24,98.9,0.0,0.713,140.0,1.833,0.933,0.0,321.335,338.808,645.513,1.433
2021-11-11 13:00:00,1.918,99.1,0.0,0.186,142.4,1.888,0.0,0.0,322.76,336.708,646.352,1.429
2021-11-11 14:00:00,1.877,97.0,0.0,0.088,0.0,0.833,0.0,0.0,320.943,335.264,646.523,1.416
2021-11-11 15:00:00,1.654,89.1,0.0,0.461,63.46,1.944,-0.667,0.0,287.963,328.552,646.845,1.424
2021-11-11 16:00:00,0.693,86.3,0.0,1.057,45.64,3.11,-1.783,0.0,227.672,313.451,647.146,1.425
2021-11-11 17:00:00,0.663,62.94,0.0,1.065,23.84,2.443,-1.867,0.0,220.342,308.675,647.054,1.407
2021-11-11 18:00:00,1.335,57.48,0.0,1.259,28.47,2.666,-1.733,0.0,220.335,307.564,646.511,1.426
2021-11-11 19:00:00,1.442,57.26,0.0,0.914,32.63,2.277,-1.917,0.0,219.956,305.502,646.381,1.427
2021-11-11 20:00:00,1.11,48.09,0.0,1.049,24.82,2.055,-1.767,0.0,217.739,303.809,646.096,1.428
2021-11-11 21:00:00,1.705,48.22,0.0,0.952,36.2,2.499,-1.767,0.0,216.143,302.861,645.919,1.429
2021-11-11 22:00:00,1.027,48.73,0.0,0.998,32.11,2.332,-1.867,0.0,214.423,300.594,645.997,1.43
2021-11-11 23:00:00,0.988,42.95,0.0,1.265,32.17,2.221,-1.9,0.0,212.166,300.305,645.767,1.439
2021-11-12 00:00:00,1.416,34.06,0.0,1.305,25.39,2.277,-1.967,0.0,211.589,300.098,645.905,1.444
2021-11-12 01:00:00,1.354,35.37,0.0,1.1,31.86,2.388,1.733,0.267,210.513,299.015,646.396,1.438
2021-11-12 02:00:00,1.781,33.08,0.0,1.123,32.2,2.555,63.6,11.3,211.625,304.06,646.874,1.437
2021-11-12 03:00:00,6.857,23.47,0.0,0.166,88.9,1.333,393.85,69.833,222.257,341.797,647.524,1.449
2021-11-12 04:00:00,7.183,28.53,0.0,1.519,128.2,2.999,588.05,98.0,227.632,366.521,647.859,1.445
2021-11-12 05:00:00,8.29,25.48,0.0,1.471,125.0,3.11,732.233,119.8,234.146,397.382,647.307,1.426
2021-11-12 06:00:00,8.81,32.66,0.0,2.089,126.4,4.776,793.15,130.417,240.153,414.679,646.883,1.439
2021-11-12 07:00:00,8.18,41.31,0.0,2.016,122.4,3.998,794.467,133.817,244.04,423.647,646.481,1.441
2021-11-12 08:00:00,7.737,54.71,0.0,2.076,125.3,4.554,719.95,126.267,246.114,421.087,645.763,1.447
2021-11-12 09:00:00,7.526,62.88,0.0,1.693,123.5,3.998,579.85,107.567,246.854,409.51,645.347,1.452
2021-11-12 10:00:00,6.749,76.57,0.0,1.355,130.5,2.888,386.017,78.65,244.535,385.998,645.421,1.456
2021-11-12 11:00:00,3.469,97.7,0.0,0.589,129.5,2.055,38.2,5.35,271.762,342.628,645.269,1.456
2021-11-12 12:00:00,2.089,98.8,0.0,0.507,102.5,2.332,1.383,0.0,324.023,339.021,645.805,1.445
2021-11-12 13:00:00,1.56,96.5,0.0,0.231,33.0,0.944,-1.05,0.0,272.634,327.775,646.361,1.435
2021-11-12 14:00:00,2.329,59.71,0.0,1.063,21.46,1.999,-1.733,0.0,232.696,316.755,646.612,1.426
2021-11-12 15:00:00,3.324,53.8,0.0,1.387,38.53,2.777,-1.817,0.0,227.708,314.923,646.96,1.435
2021-11-12 16:00:00,2.672,56.74,0.0,0.804,33.43,1.722,-2.0,0.0,225.101,310.161,647.107,1.435
2021-11-12 17:00:00,1.557,57.49,0.0,0.74,34.52,1.888,-1.933,0.0,224.233,306.757,647.338,1.437
2021-11-12 18:00:00,1.454,52.1,0.0,0.837,27.7,1.999,-1.733,0.0,221.512,305.28,647.025,1.439
2021-11-12 19:00:00,1.754,48.42,0.0,1.138,32.22,2.166,-1.65,0.0,220.223,304.88,646.655,1.44
2021-11-12 20:00:00,2.133,43.6,0.0,0.975,37.44,1.999,-1.817,0.0,218.048,303.705,646.299,1.437
2021-11-12 21:00:00,1.55,46.72,0.0,1.045,34.74,2.499,-1.983,0.0,214.748,301.433,645.796,1.436
2021-11-12 22:00:00,1.222,42.53,0.0,1.214,29.02,2.166,-1.933,0.0,212.895,300.302,645.472,1.436
2021-11-12 23:00:00,1.157,40.54,0.0,1.202,27.48,1.944,-1.967,0.0,211.051,299.257,645.391,1.436
2021-11-13 00:00:00,0.473,39.56,0.0,1.081,34.18,2.055,-2.0,0.0,208.739,296.841,645.876,1.437
2021-11-13 01:00:00,0.709,32.73,0.0,1.25,32.01,2.332,2.0,0.4,207.559,297.251,646.251,1.438
2021-11-13 02:00:00,1.306,33.21,0.0,0.901,44.68,2.332,59.667,10.533,208.315,301.61,646.631,1.439
2021-11-13 03:00:00,4.926,25.21,0.0,0.513,100.8,1.999,387.967,69.367,217.124,336.402,646.868,1.449
2021-11-13 04:00:00,6.08,22.2,0.0,1.545,116.4,2.888,582.95,98.0,223.112,361.584,647.187,1.442
2021-11-13 05:00:00,7.249,22.05,0.0,1.665,127.4,3.776,727.433,119.783,228.913,390.592,646.83,1.442
2021-11-13 06:00:00,7.487,27.55,0.0,1.874,123.7,3.554,800.667,132.783,232.022,410.335,646.233,1.448
2021-11-13 07:00:00,7.572,34.92,0.0,2.154,130.2,4.165,797.617,135.717,235.982,419.824,645.772,1.447
2021-11-13 08:00:00,7.283,45.22,0.0,2.322,135.5,3.776,720.767,127.633,239.244,416.997,645.128,1.444
2021-11-13 09:00:00,6.889,50.61,0.0,1.907,129.3,3.665,581.1,108.817,238.784,403.981,644.894,1.447
2021-11-13 10:00:00,5.904,62.39,0.0,1.294,120.3,3.11,384.35,78.683,236.773,380.901,644.872,1.45
2021-11-13 11:00:00,3.044,87.2,0.0,0.468,115.2,2.388,39.5,5.633,229.637,331.92,645.009,1.441
2021-11-13 12:00:00,1.337,68.78,0.0,0.475,7.428,1.61,0.883,0.383,226.092,315.426,645.161,1.426
2021-11-13 13:00:00,1.584,65.94,0.0,0.454,26.6,1.777,-1.733,0.0,224.326,310.409,645.741,1.439
2021-11-13 14:00:00,1.268,63.77,0.0,0.783,21.17,1.999,-1.633,0.0,223.186,308.17,645.965,1.436
2021-11-13 15:00:00,1.308,60.16,0.0,0.919,17.27,1.722,-1.667,0.0,222.434,306.858,646.308,1.434
2021-11-13 16:00:00,1.323,57.39,0.0,1.16,17.47,2.832,-1.683,0.0,221.39,305.644,646.424,1.436
2021-11-13 17:00:00,0.874,58.53,0.0,1.171,24.84,2.11,-1.867,0.0,220.408,303.962,646.554,1.437
2021-11-13 18:00:00,0.585,59.92,0.0,1.105,22.23,1.888,-1.8,0.0,218.773,302.443,646.386,1.436
2021-11-13 19:00:00,0.699,47.69,0.0,1.511,15.9,2.499,-1.533,0.0,217.467,301.982,646.168,1.435
2021-11-13 20:00:00,0.823,50.01,0.0,1.336,20.43,2.11,-1.8,0.0,214.6,300.908,645.668,1.437
2021-11-13 21:00:00,0.547,48.38,0.0,1.331,29.58,2.777,-1.967,0.0,210.424,299.43,645.482,1.438
2021-11-13 22:00:00,0.363,41.3,0.0,1.448,29.82,2.832,-2.0,0.0,206.604,297.787,645.422,1.435
2021-11-13 23:00:00,0.18,40.42,0.0,1.368,24.69,2.055,-2.0,0.0,203.505,295.844,645.109,1.438
2021-11-14 00:00:00,-0.134,32.332,0.0,1.427,18.02,2.388,-1.967,0.0,201.132,294.566,645.693,1.438
2021-11-14 01:00:00,0.061,33.57,0.0,1.458,19.33,2.332,1.717,0.3,199.864,294.271,646.002,1.444
2021-11-14 02:00:00,0.373,29.76,0.0,1.245,32.37,2.11,52.767,9.317,201.264,298.51,646.183,1.448
2021-11-14 03:00:00,5.535,20.45,0.0,0.369,99.1,1.499,389.15,70.45,211.288,334.77,646.921,1.449
2021-11-14 04:00:00,6.923,20.26,0.0,1.312,134.5,2.888,582.383,98.333,221.989,362.874,647.045,1.447
2021-11-14 05:00:00,7.955,18.45,0.0,1.459,126.7,3.943,725.8,120.15,229.108,391.562,646.792,1.442
2021-11-14 06:00:00,8.48,25.12,0.0,1.855,131.7,4.054,797.433,132.9,233.571,411.494,646.176,1.452
2021-11-14 07:00:00,8.26,30.65,0.0,2.141,118.5,4.276,794.2,135.85,237.151,420.202,645.717,1.45
2021-11-14 08:00:00,7.96,41.06,0.0,1.817,131.0,3.665,718.583,127.817,239.885,421.329,645.061,1.443
2021-11-14 09:00:00,7.374,50.89,0.0,1.731,123.7,4.443,578.1,108.65,240.081,405.564,644.882,1.444
2021-11-14 10:00:00,6.379,56.0,0.0,1.337,117.6,3.332,383.083,78.867,237.248,381.994,644.576,1.444
2021-11-14 11:00:00,3.154,83.8,0.0,0.723,131.6,3.221,40.117,5.95,228.96,331.78,644.792,1.433
2021-11-14 12:00:00,1.989,64.2,0.0,0.731,25.08,1.999,1.067,0.367,224.647,316.099,644.381,1.436
2021-11-14 13:00:00,1.889,71.03,0.0,0.34,52.16,2.11,-2.0,0.0,219.935,308.982,644.885,1.434
2021-11-14 14:00:00,1.19,70.74,0.0,0.664,48.01,1.888,-1.983,0.0,216.986,306.275,645.429,1.445
2021-11-14 15:00:00,1.702,47.02,0.0,1.357,20.16,2.666,-1.867,0.0,215.089,305.83,645.727,1.444
2021-11-14 16:00:00,1.649,44.54,0.0,0.854,39.33,2.443,-2.0,0.0,212.743,302.388,645.969,1.45
2021-11-14 17:00:00,1.746,33.73,0.0,1.235,27.3,2.61,-1.95,0.0,210.833,301.702,645.592,1.449
2021-11-14 18:00:00,2.022,33.74,0.0,0.879,42.02,2.61,-2.0,0.0,206.082,299.467,645.496,1.438
2021-11-14 19:00:00,1.849,22.83,0.0,1.546,35.43,2.999,-1.933,0.0,205.348,299.935,645.091,1.434
2021-11-14 20:00:00,2.374,29.57,0.0,1.322,43.99,3.832,-2.033,0.0,202.647,299.193,644.674,1.435
2021-11-14 21:00:00,1.026,27.23,0.0,1.125,38.91,2.277,-2.0,0.0,199.822,295.81,644.279,1.435
2021-11-14 22:00:00,0.737,22.81,0.0,0.955,44.1,2.721,-2.0,0.0,197.592,294.048,643.944,1.434
2021-11-14 23:00:00,1.382,22.39,0.0,1.137,41.24,2.499,-1.967,0.05,196.379,294.889,643.769,1.437
2021-11-15 00:00:00,-0.274,27.161,0.0,1.219,52.99,3.499,-2.0,0.0,194.626,292.382,644.042,1.434
2021-11-15 01:00:00,-0.154,25.347,0.0,1.001,34.84,2.666,1.8,0.383,193.088,291.829,644.277,1.435
2021-11-15 02:00:00,0.098,26.78,0.0,0.914,48.68,2.388,49.467,8.85,192.994,295.719,644.429,1.435
2021-11-15 03:00:00,3.102,30.48,0.0,1.155,100.1,3.443,375.917,69.55,202.7,329.53,645.001,1.446
2021-11-15 04:00:00,3.701,26.43,0.0,1.62,121.0,4.109,567.283,97.433,214.35,353.082,645.265,1.435
2021-11-15 05:00:00,5.724,24.13,0.0,1.712,127.0,4.054,720.433,120.65,223.158,382.187,644.784,1.435
2021-11-15 06:00:00,6.314,27.05,0.0,2.564,135.0,5.498,789.15,133.033,228.281,397.471,644.452,1.448
2021-11-15 07:00:00,6.313,33.72,0.0,2.653,133.0,6.553,784.217,135.317,232.827,407.333,643.864,1.449
2021-11-15 08:00:00,6.293,40.53,0.0,2.665,142.4,5.498,710.1,127.433,235.424,407.454,643.008,1.448
2021-11-15 09:00:00,5.674,51.17,0.0,2.473,134.5,4.333,574.067,108.85,234.899,392.685,642.719,1.447
2021-11-15 10:00:00,4.399,68.36,0.0,1.921,124.8,4.554,379.55,78.883,231.509,370.208,642.645,1.451
2021-11-15 11:00:00,1.319,91.8,0.0,1.008,110.7,3.054,40.617,6.183,224.59,325.121,642.71,1.443
2021-11-15 12:00:00,-0.545,93.589,0.0,0.522,50.49,1.833,1.183,0.25,222.478,310.231,642.731,1.417
2021-11-15 13:00:00,-0.44,78.803,0.0,0.721,32.53,2.332,-1.95,0.0,218.625,305.87,643.21,1.455
2021-11-15 14:00:00,-0.21,66.684,0.0,0.686,47.57,2.11,-2.0,0.0,217.378,302.822,643.367,1.441
2021-11-15 15:00:00,-0.289,63.486,0.0,0.86,31.92,2.61,-1.733,0.0,216.3,301.227,643.798,1.438
2021-11-15 16:00:00,-0.052,60.1,0.0,0.766,35.06,2.666,-1.833,0.0,213.973,299.947,644.171,1.435
2021-11-15 17:00:00,-0.173,51.876,0.0,1.248,38.92,4.165,-1.967,0.0,211.317,299.076,644.052,1.433
2021-11-15 18:00:00,-0.272,49.87,0.0,1.247,28.3,2.166,-2.0,0.0,208.993,297.602,643.84,1.432
2021-11-15 19:00:00,-0.451,46.049,0.0,1.198,26.23,2.555,-1.95,0.0,206.457,295.749,643.876,1.432
2021-11-15 20:00:00,-0.679,43.231,0.0,1.223,28.07,2.277,-2.0,0.0,204.242,294.302,643.606,1.431
2021-11-15 21:00:00,-0.675,40.291,0.0,1.431,24.76,2.832,-2.0,0.0,202.718,293.994,643.366,1.433
2021-11-15 22:00:00,-1.096,40.728,0.0,1.041,32.27,2.499,-2.0,0.0,201.024,291.689,643.133,1.432
2021-11-15 23:00:00,-1.37,38.992,0.0,1.05,36.19,1.833,-2.0,0.0,198.481,290.723,643.187,1.433
2021-11-16 00:00:00,-1.745,36.968,0.0,1.051,31.59,2.166,-1.917,0.0,196.407,289.216,643.339,1.436
2021-11-16 01:00:00,-1.657,37.139,0.0,1.213,41.77,1.999,1.4,0.333,194.933,289.167,643.8,1.44
2021-11-16 02:00:00,-2.106,38.261,0.0,0.976,54.37,2.055,43.383,7.55,194.521,291.666,644.173,1.443
2021-11-16 03:00:00,1.889,31.27,0.0,0.553,102.1,3.11,377.367,69.7,204.211,326.354,645.044,1.434
2021-11-16 04:00:00,2.952,31.38,0.0,1.361,128.6,2.888,570.933,97.917,213.833,350.348,645.517,1.444
2021-11-16 05:00:00,4.365,29.02,0.0,1.511,130.2,3.165,712.233,119.4,221.645,376.779,644.86,1.442
2021-11-16 06:00:00,4.652,42.59,0.0,2.044,121.2,4.109,782.633,131.767,227.229,394.063,644.632,1.446
2021-11-16 07:00:00,4.819,51.5,0.0,2.071,124.0,4.443,777.15,134.05,233.812,406.688,644.199,1.451
2021-11-16 08:00:00,4.994,57.34,0.0,2.093,125.2,4.109,701.117,125.883,237.225,406.269,643.677,1.449
2021-11-16 09:00:00,4.884,66.96,0.0,1.797,132.8,3.332,560.433,106.233,238.296,393.976,643.554,1.45
2021-11-16 10:00:00,3.501,82.2,0.0,1.534,129.2,4.109,332.583,67.483,237.623,366.055,643.699,1.443
2021-11-16 11:00:00,0.97,96.7,0.0,0.723,126.1,2.777,32.317,3.983,277.599,332.467,643.749,1.437
2021-11-16 12:00:00,0.286,97.5,0.0,0.51,90.4,2.277,0.567,0.0,303.075,327.512,643.867,1.435
2021-11-16 13:00:00,-0.008,96.907,0.0,0.206,69.41,1.444,0.0,0.0,309.07,325.579,644.56,1.437
2021-11-16 14:00:00,-0.42,97.995,0.0,0.292,60.87,1.555,0.0,0.0,310.787,323.963,645.266,1.448
2021-11-16 15:00:00,-1.051,90.714,0.0,0.648,38.0,2.332,-0.883,0.0,264.604,314.607,645.564,1.442
2021-11-16 16:00:00,-1.121,77.179,0.0,0.806,26.33,2.166,-2.0,0.0,215.867,302.757,645.888,1.442
2021-11-16 17:00:00,-0.378,66.722,0.0,0.847,22.87,2.055,-1.883,0.0,216.154,301.009,645.989,1.442
2021-11-16 18:00:00,-0.268,56.225,0.0,1.02,28.62,1.666,-1.433,0.0,215.415,300.047,645.984,1.444
2021-11-16 19:00:00,-0.011,48.455,0.0,1.039,26.17,1.944,-1.883,0.0,213.798,299.008,645.697,1.443
2021-11-16 20:00:00,0.732,40.09,0.0,1.313,27.97,2.221,-1.7,0.0,212.939,298.761,645.542,1.433
2021-11-16 21:00:00,0.341,45.39,0.0,1.21,33.11,1.944,-1.983,0.0,210.97,296.962,645.652,1.432
2021-11-16 22:00:00,-0.107,36.748,0.0,1.349,30.58,2.11,-1.933,0.0,210.033,296.281,645.433,1.432
2021-11-16 23:00:00,0.405,38.15,0.0,1.306,36.45,2.166,-1.967,0.0,209.68,296.592,645.725,1.434
2021-11-17 00:00:00,0.128,35.79,0.0,1.291,33.27,2.166,-1.933,0.0,208.138,295.194,646.133,1.433
2021-11-17 01:00:00,0.948,30.57,0.0,1.376,34.14,2.11,1.333,0.333,208.764,297.023,646.829,1.435
2021-11-17 02:00:00,0.96,30.37,0.0,1.162,33.03,1.833,40.45,6.783,209.021,299.198,647.175,1.438
2021-11-17 03:00:00,5.754,24.56,0.0,0.579,109.7,1.722,375.2,69.567,219.266,336.991,648.024,1.439
2021-11-17 04:00:00,6.16,27.97,0.0,0.927,135.0,2.166,567.467,97.55,224.7,362.882,648.815,1.451
2021-11-17 05:00:00,7.436,28.99,0.0,1.306,136.1,2.943,710.85,119.567,231.848,392.142,648.877,1.45
2021-11-17 06:00:00,8.84,29.16,0.0,1.622,126.3,3.554,783.167,132.3,239.11,416.126,648.409,1.454
2021-11-17 07:00:00,8.95,39.74,0.0,2.03,126.4,3.832,777.733,134.733,243.079,424.831,647.658,1.455
2021-11-17 08:00:00,8.86,49.55,0.0,2.07,129.1,3.721,701.483,126.517,245.881,423.312,647.203,1.454
2021-11-17 09:00:00,8.12,52.72,0.0,1.533,114.5,3.889,567.0,107.817,245.226,410.697,646.598,1.453
2021-11-17 10:00:00,7.188,64.12,0.0,1.134,133.3,2.332,340.25,69.8,242.322,381.704,646.53,1.447
2021-11-17 11:00:00,3.977,73.68,0.0,0.182,20.67,1.222,43.1,7.0,233.939,334.647,646.253,1.438
2021-11-17 12:00:00,2.764,64.49,0.0,0.238,18.84,1.166,1.6,0.467,231.091,317.764,646.373,1.443
2021-11-17 13:00:00,4.047,41.47,0.0,0.852,28.69,2.11,-1.2,0.0,232.977,314.873,647.181,1.441
2021-11-17 14:00:00,5.325,34.09,0.0,1.084,33.16,2.055,-1.617,0.0,230.938,314.304,647.347,1.442
2021-11-17 15:00:00,4.422,40.72,0.0,0.945,48.02,1.833,-2.0,0.0,227.449,311.067,647.802,1.439
2021-11-17 16:00:00,3.798,43.5,0.0,1.134,35.48,1.944,-2.0,0.0,225.455,309.161,648.072,1.441
2021-11-17 17:00:00,3.17,35.62,0.0,1.133,43.95,2.499,-1.9,0.0,223.792,306.533,647.972,1.44
2021-11-17 18:00:00,3.139,42.33,0.0,0.755,46.55,2.443,-2.0,0.0,222.327,304.355,647.763,1.44
2021-11-17 19:00:00,2.2,38.0,0.0,1.055,37.64,2.11,-1.9,0.0,219.415,302.914,647.612,1.44
2021-11-17 20:00:00,2.018,37.14,0.0,0.986,50.62,2.443,-1.933,0.0,216.853,301.54,647.436,1.44
2021-11-17 21:00:00,2.121,28.86,0.0,1.033,26.91,2.777,-1.833,0.0,214.543,299.865,646.964,1.438
2021-11-17 22:00:00,5.106,13.5,0.0,1.796,31.55,3.388,-1.667,0.033,220.006,307.638,646.601,1.443
2021-11-17 23:00:00,6.738,14.43,0.0,1.558,40.16,3.887,-2.0,0.0,220.195,310.42,646.412,1.451
2021-11-18 00:00:00,6.502,16.65,0.0,1.086,42.94,2.943,-2.083,0.0,221.093,308.684,646.481,1.448
2021-11-18 01:00:00,5.519,17.18,0.0,1.46,36.67,2.999,5.05,1.067,224.779,308.344,646.888,1.447
2021-11-18 02:00:00,3.432,43.76,0.0,0.946,51.76,2.61,49.25,7.967,226.993,308.996,647.067,1.439
2021-11-18 03:00:00,3.586,40.7,0.0,0.39,96.0,1.777,167.583,30.417,227.469,321.677,647.741,1.443
2021-11-18 04:00:00,2.029,41.02,0.0,0.737,90.4,1.777,64.067,8.567,225.155,310.021,648.028,1.439
2021-11-18 05:00:00,2.716,39.43,0.0,0.579,72.18,2.999,132.333,20.1,234.307,318.322,647.706,1.442
2021-11-18 06:00:00,6.578,47.54,0.0,1.5,120.2,3.11,659.483,110.067,251.889,383.738,647.218,1.449
2021-11-18 07:00:00,8.13,49.76,0.0,2.075,119.2,4.942,800.9,137.2,260.544,419.382,646.62,1.452
2021-11-18 08:00:00,8.51,49.6,0.0,1.925,123.7,4.387,758.15,134.633,269.998,428.687,645.761,1.452
2021-11-18 09:00:00,8.65,54.91,0.0,1.607,122.5,4.109,617.217,113.883,275.147,418.896,645.511,1.454
2021-11-18 10:00:00,6.007,75.1,0.0,1.492,99.4,3.721,252.167,44.733,278.618,371.95,645.481,1.443
2021-11-18 11:00:00,4.11,61.18,0.0,1.09,49.9,3.11,69.183,11.183,273.303,342.533,644.568,1.441
2021-11-18 12:00:00,4.35,82.3,0.0,1.226,86.3,4.109,3.817,0.75,266.534,329.314,644.845,1.439
2021-11-18 13:00:00,1.51,95.2,0.0,1.484,76.04,3.998,-0.783,0.0,278.473,322.781,645.529,1.441
2021-11-18 14:00:00,1.345,72.4,0.0,1.009,39.56,3.276,-1.0,0.0,262.272,318.374,645.759,1.422
2021-11-18 15:00:00,3.606,62.33,0.0,1.255,44.16,2.943,-0.883,0.0,265.586,319.579,646.271,1.435
2021-11-18 16:00:00,3.135,61.21,0.0,0.701,67.23,2.166,-1.283,0.0,249.496,314.014,647.03,1.433
2021-11-18 17:00:00,2.551,58.94,0.0,0.788,34.91,2.221,-0.75,0.0,268.462,314.954,646.86,1.435
2021-11-18 18:00:00,4.671,36.5,0.0,1.788,28.84,3.721,-0.7,0.0,280.673,321.44,646.68,1.435
2021-11-18 19:00:00,7.148,26.41,0.0,1.828,36.74,4.332,-1.0,0.0,284.037,326.282,646.328,1.453
2021-11-18 20:00:00,7.292,22.6,0.0,0.906,35.58,1.499,-0.917,0.0,285.049,324.22,645.784,1.444
2021-11-18 21:00:00,7.541,39.91,0.0,0.979,48.78,2.221,-0.983,-0.05,281.773,323.78,645.553,1.447
2021-11-18 22:00:00,4.913,37.87,0.0,1.032,63.96,2.166,-1.033,0.0,269.867,318.07,645.299,1.441
2021-11-18 23:00:00,5.105,34.01,0.0,1.111,33.67,2.666,-0.817,0.0,278.699,319.327,645.288,1.442
2021-11-19 00:00:00,5.936,36.62,0.0,1.496,55.29,3.165,-0.833,0.0,284.759,323.009,645.251,1.446
2021-11-19 01:00:00,6.343,37.8,0.0,0.914,38.43,3.165,0.883,0.0,296.25,324.825,646.018,1.445
2021-11-19 02:00:00,6.846,29.29,0.0,1.154,29.93,2.277,15.817,1.817,302.72,328.791,646.02,1.445
