TIMESTAMP,T_HMP,T_HMP_2,RH,RH_2,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS
2022-05-16 17:00:00,-22.38,-22.18,100.0,100.0,20.34,14.55,160.8,17.31,12.73,274.0,-1.202,0.482,209.718,222.22,339.47
2022-05-16 18:00:00,-22.32,-22.12,100.0,100.0,15.55,12.45,165.4,13.0,10.37,268.7,-0.788,0.227,212.659,223.022,339.52
2022-05-16 19:00:00,-22.33,-22.17,100.0,100.0,13.08,10.1,167.1,10.33,8.19,267.8,-2.266,0.702,203.173,221.505,339.26
2022-05-16 20:00:00,-22.17,-21.99,100.0,100.0,14.31,10.61,163.6,11.32,8.55,270.7,-0.744,0.328,222.169,222.852,338.61
2022-05-16 21:00:00,-21.96,-21.78,100.0,100.0,15.41,12.22,165.6,12.25,9.75,267.8,-0.729,0.202,225.618,223.88,338.26
2022-05-16 22:00:00,-22.21,-22.02,100.0,100.0,14.73,11.33,171.4,12.31,8.66,262.0,-1.015,-0.198,224.222,223.351,337.73
2022-05-16 23:00:00,-25.16,-25.08,100.0,100.0,15.14,12.6,168.2,12.31,9.87,266.8,-4.884,0.405,150.628,212.092,337.74
2022-05-17 00:00:00,-26.38,-26.58,88.206,99.716,19.25,14.03,169.4,15.33,11.61,265.5,10.164,10.62,106.361,204.173,337.72
2022-05-17 01:00:00,-24.07,-24.4,12.586,27.209,19.79,16.71,169.5,15.97,13.05,265.4,90.419,35.03,106.849,204.213,337.94
2022-05-17 02:00:00,-23.25,-22.99,4.907,4.937,21.3,17.24,170.5,16.67,12.94,264.5,412.492,64.712,109.4,201.156,338.24
2022-05-17 03:00:00,-23.61,-23.31,5.437,5.189,21.3,18.05,172.0,16.26,13.32,262.8,660.398,190.371,111.784,210.143,338.12
2022-05-17 04:00:00,-23.4,-23.11,5.442,5.172,23.49,20.44,171.0,17.54,15.18,263.9,875.868,320.221,115.372,218.614,338.03
2022-05-17 05:00:00,-23.32,-23.02,5.76,5.454,24.04,21.17,170.5,18.64,15.86,264.9,1033.51,421.079,115.45,226.112,338.07
2022-05-17 06:00:00,-23.11,-22.83,7.292,6.931,24.04,19.84,169.4,18.18,15.04,266.0,1133.662,499.373,114.888,232.92,338.09
2022-05-17 07:00:00,-22.67,-22.44,8.337,7.981,24.59,21.8,170.8,18.53,16.39,264.3,1161.154,542.279,115.171,237.862,337.85
2022-05-17 08:00:00,-22.13,-21.92,9.507,9.109,27.19,23.76,172.5,20.5,17.75,262.4,1032.933,546.852,115.071,237.59,337.59
2022-05-17 09:00:00,-22.39,-22.27,11.487,11.004,27.06,24.11,174.3,20.97,17.84,260.3,861.676,522.423,113.808,236.867,337.36
2022-05-17 10:00:00,-22.73,-22.65,12.864,12.548,31.58,26.04,174.2,23.24,18.99,260.1,605.491,482.534,108.686,231.274,336.8
2022-05-17 11:00:00,-21.88,-21.82,11.37,10.974,35.55,29.36,175.3,25.33,21.51,258.6,614.158,398.195,105.921,229.156,336.7
2022-05-17 12:00:00,-22.2,-22.13,10.592,10.256,37.33,31.61,175.5,26.9,22.99,258.7,366.021,283.25,103.938,222.41,336.71
2022-05-17 13:00:00,-22.75,-22.64,8.492,8.07,36.23,31.86,174.9,26.26,23.42,259.2,113.214,128.401,102.019,214.613,336.79
2022-05-17 14:00:00,-24.27,-24.03,6.747,6.285,37.47,32.27,173.7,28.06,23.95,260.8,-4.099,0.965,98.116,202.922,336.78
2022-05-17 15:00:00,-25.07,-24.83,6.407,5.91,37.47,32.05,174.6,28.18,23.76,260.2,-4.275,0.644,96.12,204.416,337.08
2022-05-17 16:00:00,-25.14,-24.9,5.64,5.202,36.51,29.99,175.8,27.01,21.65,258.7,-4.3,0.589,95.033,202.784,337.2
2022-05-17 17:00:00,-25.81,-25.6,5.155,4.868,33.91,29.94,169.2,25.68,22.4,265.9,-4.544,0.768,94.362,200.628,336.96
2022-05-17 18:00:00,-26.42,-26.22,12.208,11.849,33.08,28.39,163.3,25.39,22.38,271.6,-4.34,0.839,95.218,199.137,336.71
2022-05-17 19:00:00,-26.13,-25.93,63.734,63.597,34.18,24.76,160.5,25.73,19.87,274.6,-4.07,0.724,115.542,201.821,336.83
2022-05-17 20:00:00,-26.21,-26.01,68.429,68.111,32.26,22.08,157.4,25.5,17.86,277.1,-4.037,0.84,105.928,200.769,336.61
2022-05-17 21:00:00,-24.63,-24.47,83.206,82.496,28.97,21.78,154.4,24.17,18.54,280.5,-2.856,1.144,142.574,207.705,-999.0
2022-05-17 22:00:00,-23.26,-23.11,100.0,100.0,22.4,14.83,147.6,20.68,13.78,279.2,-1.616,1.08,216.966,219.803,336.72
2022-05-17 23:00:00,-23.27,-23.1,100.0,100.0,18.29,12.87,142.4,13.47,10.75,276.5,-3.725,0.5,188.686,219.671,336.85
2022-05-18 00:00:00,-25.21,-24.23,94.695,72.303,17.19,15.04,142.4,15.1,12.29,269.8,0.651,6.409,100.458,212.632,337.11
2022-05-18 01:00:00,-24.54,-23.32,53.198,17.102,18.7,15.89,142.5,16.61,13.41,268.4,81.262,19.833,99.423,208.737,337.45
2022-05-18 02:00:00,-23.47,-22.5,30.232,8.293,18.84,16.8,155.7,16.03,14.3,270.5,428.431,39.061,103.716,198.248,337.8
2022-05-18 03:00:00,-23.02,-22.34,14.574,5.854,18.97,17.17,163.0,16.43,14.82,271.8,671.783,157.373,107.187,210.554,337.93
2022-05-18 04:00:00,-22.78,-22.23,10.039,4.613,20.89,18.76,164.9,17.07,15.59,270.6,885.56,284.831,109.557,219.828,337.96
2022-05-18 05:00:00,-22.7,-22.28,8.919,5.616,20.75,18.25,167.6,17.19,14.3,268.4,1044.429,392.832,111.528,227.351,338.19
2022-05-18 06:00:00,-22.17,-21.88,6.013,5.737,24.73,20.5,167.8,19.69,15.5,268.9,1138.537,477.286,113.114,235.467,337.86
2022-05-18 07:00:00,-21.72,-21.45,5.853,5.788,26.37,23.11,167.7,21.03,17.51,269.2,1163.296,531.699,114.009,239.02,337.7
2022-05-18 08:00:00,-22.47,-22.21,6.633,6.403,28.01,23.71,166.3,21.67,18.34,270.1,1039.947,533.174,113.233,236.893,337.48
2022-05-18 09:00:00,-22.98,-22.75,7.584,7.249,30.48,23.69,166.2,23.93,18.5,269.8,888.371,505.556,109.669,235.321,337.12
2022-05-18 10:00:00,-23.13,-22.93,7.706,7.377,31.03,24.05,167.5,23.7,18.6,268.7,575.445,467.895,104.16,231.976,337.27
2022-05-18 11:00:00,-23.31,-23.16,7.808,7.498,31.85,24.04,168.8,24.22,18.29,266.0,612.244,388.317,101.607,227.68,337.08
2022-05-18 12:00:00,-23.76,-23.54,7.565,7.238,30.34,24.38,163.2,22.6,19.2,271.1,364.924,276.682,100.468,220.651,337.29
2022-05-18 13:00:00,-23.77,-23.56,5.411,5.091,30.21,27.57,164.4,23.76,21.6,270.6,108.677,118.084,99.318,211.972,337.31
2022-05-18 14:00:00,-23.9,-23.69,4.651,4.356,31.58,28.5,165.1,24.17,22.16,270.5,-4.331,1.486,97.55,200.426,337.46
2022-05-18 15:00:00,-23.99,-23.78,4.08,3.781,31.3,26.75,168.5,24.28,20.05,266.7,-4.93,0.801,99.023,206.042,337.68
2022-05-18 16:00:00,-23.71,-23.52,74.065,73.352,27.74,23.93,168.0,20.97,18.16,267.3,-4.287,0.941,122.505,209.161,338.07
2022-05-18 17:00:00,-23.17,-22.99,82.251,82.476,22.12,17.89,164.7,17.54,14.4,270.1,-5.981,1.414,155.674,212.839,338.18
2022-05-18 18:00:00,-23.88,-23.68,12.867,12.594,23.08,19.06,169.2,17.71,14.34,266.0,-5.823,1.073,98.71,203.681,337.86
2022-05-18 19:00:00,-24.6,-24.37,6.232,5.872,20.75,16.17,173.2,16.49,12.1,261.4,-5.721,0.934,95.424,200.435,337.54
2022-05-18 20:00:00,-24.9,-24.7,4.066,3.794,17.33,15.28,169.3,13.41,11.7,265.6,-5.765,1.229,95.12,198.545,337.24
2022-05-18 21:00:00,-24.4,-24.16,4.357,3.985,18.7,16.87,172.3,14.28,12.86,262.8,-5.389,1.03,99.419,199.268,336.9
2022-05-18 22:00:00,-24.69,-24.45,4.784,4.349,18.56,15.66,173.7,13.76,11.84,261.3,-5.224,0.895,103.691,198.852,336.73
2022-05-18 23:00:00,-24.92,-24.67,4.639,4.186,17.33,14.29,174.8,13.29,10.6,259.9,-5.396,0.878,100.539,197.689,336.72
2022-05-19 00:00:00,-24.88,-24.63,7.245,6.761,17.33,13.85,174.3,13.06,10.35,260.5,1.411,6.185,99.546,197.127,336.81
2022-05-19 01:00:00,-24.96,-24.71,13.849,13.368,16.09,13.01,171.6,12.13,9.8,263.1,79.295,23.032,101.249,195.121,336.89
2022-05-19 02:00:00,-24.94,-24.65,48.058,47.131,15.14,12.52,167.0,11.84,9.6,267.8,412.922,50.028,109.226,195.394,337.05
2022-05-19 03:00:00,-25.28,-24.96,72.719,71.264,16.37,13.44,166.5,12.83,10.32,268.2,657.104,161.16,113.742,208.293,337.2
2022-05-19 04:00:00,-25.64,-25.25,77.696,75.776,15.82,13.47,163.7,12.71,10.77,271.4,872.287,280.784,111.4,218.025,337.17
2022-05-19 05:00:00,-25.13,-24.75,79.87,77.83,15.82,13.45,164.1,13.0,10.63,270.8,1034.944,376.872,112.693,228.784,337.3
2022-05-19 06:00:00,-24.99,-24.58,60.091,58.328,16.78,13.06,154.0,16.03,10.88,280.6,1134.151,454.618,110.96,234.607,337.41
2022-05-19 07:00:00,-24.43,-24.03,31.565,30.531,16.51,12.16,153.6,13.99,10.09,280.6,1164.722,503.937,109.65,240.622,337.52
2022-05-19 08:00:00,-22.87,-22.51,7.281,6.824,17.33,14.65,162.1,14.05,11.8,272.6,1057.047,515.194,109.016,245.278,337.43
2022-05-19 09:00:00,-23.27,-22.98,6.182,5.73,20.89,18.12,163.6,16.9,14.55,271.6,899.442,491.156,105.469,239.303,337.19
2022-05-19 10:00:00,-22.81,-22.57,39.414,38.648,27.33,21.7,167.6,20.44,16.47,267.5,513.411,437.605,141.056,240.389,336.79
2022-05-19 11:00:00,-21.7,-21.49,25.165,24.892,29.25,24.8,167.7,22.31,18.62,267.0,594.179,366.928,129.011,236.764,336.9
2022-05-19 12:00:00,-22.5,-22.22,8.939,8.608,27.19,20.63,157.2,21.49,16.75,277.4,367.716,266.718,97.536,225.314,337.4
2022-05-19 13:00:00,-22.04,-21.78,4.251,4.012,25.14,21.19,149.6,21.32,17.85,284.6,114.887,122.265,96.587,217.115,337.49
2022-05-19 14:00:00,-21.59,-21.39,2.692,2.501,25.0,20.41,152.1,20.44,17.04,282.3,-4.891,1.416,97.689,208.58,337.75
2022-05-19 15:00:00,-22.92,-22.72,4.432,4.209,24.73,18.32,149.3,21.32,15.3,285.3,-3.835,0.587,133.03,212.859,338.05
2022-05-19 16:00:00,-23.29,-23.09,4.513,4.301,22.26,18.29,150.9,18.7,15.44,283.7,-2.872,0.67,147.729,212.495,338.02
2022-05-19 17:00:00,-22.36,-22.16,2.309,2.115,24.32,19.03,151.3,20.74,15.92,282.9,-4.166,0.8,119.796,210.518,337.77
2022-05-19 18:00:00,-22.89,-22.69,2.936,2.726,21.71,18.89,149.9,19.34,15.81,284.1,-4.435,0.704,114.544,208.323,337.38
2022-05-19 19:00:00,-23.71,-23.52,4.755,4.528,22.67,18.9,149.5,19.63,15.87,284.8,-4.609,0.839,106.376,205.354,336.91
2022-05-19 20:00:00,-22.73,-22.54,2.61,2.411,24.04,19.96,152.8,19.98,16.68,282.2,-4.99,0.938,97.641,205.353,336.9
2022-05-19 21:00:00,-24.19,-23.98,22.641,22.135,22.95,19.15,153.6,19.46,15.83,280.9,-5.309,0.626,96.123,203.18,336.73
2022-05-19 22:00:00,-25.33,-25.15,79.481,78.897,23.22,18.59,154.7,20.27,15.3,279.7,-4.62,0.936,102.357,202.303,336.54
2022-05-19 23:00:00,-25.08,-24.91,97.472,97.045,18.56,15.94,151.3,16.32,13.47,283.2,-4.372,1.13,126.145,204.744,336.45
2022-05-20 00:00:00,-24.76,-24.58,100.0,100.0,18.84,15.92,152.4,16.14,13.64,282.2,6.25,6.296,145.505,207.573,336.62
2022-05-20 01:00:00,-24.87,-24.66,100.0,100.0,18.56,15.57,157.7,16.03,13.47,277.4,81.253,26.254,170.748,209.917,336.82
2022-05-20 02:00:00,-25.04,-24.79,100.0,100.0,23.36,18.98,160.5,17.42,14.33,275.1,271.867,60.976,157.185,207.01,336.96
2022-05-20 03:00:00,-25.02,-24.76,100.0,100.0,23.49,19.41,165.8,18.47,15.12,269.5,424.062,141.622,156.759,211.094,336.98
2022-05-20 04:00:00,-24.13,-23.7,100.0,100.0,22.67,18.41,170.8,16.96,13.65,264.7,584.564,230.862,165.392,220.193,337.31
2022-05-20 05:00:00,-23.73,-23.03,100.0,100.0,18.84,14.27,172.4,12.71,9.37,262.2,729.635,307.189,194.629,226.773,337.34
2022-05-20 06:00:00,-25.3,-24.94,100.0,99.825,20.62,16.0,173.1,14.81,11.06,263.1,1143.991,476.825,112.41,230.951,337.32
2022-05-20 07:00:00,-24.57,-23.82,77.965,56.971,20.75,16.7,173.8,14.86,11.8,261.4,1170.352,532.797,111.284,238.054,337.24
2022-05-20 08:00:00,-22.6,-22.5,14.555,14.083,21.44,16.84,174.6,16.2,12.14,259.9,1071.75,535.35,110.456,243.253,337.05
2022-05-20 09:00:00,-22.03,-22.01,12.17,11.903,22.12,17.7,176.0,16.32,13.03,258.5,886.679,507.825,108.043,241.463,336.72
2022-05-20 10:00:00,-22.37,-22.31,13.569,13.307,22.12,18.35,173.5,16.55,13.55,261.1,579.595,466.3,101.272,239.562,336.44
2022-05-20 11:00:00,-22.08,-22.03,19.519,19.281,21.71,17.97,172.3,16.26,13.38,262.2,622.974,387.125,100.243,232.682,336.41
2022-05-20 12:00:00,-22.51,-22.49,37.609,37.891,19.79,17.1,171.7,14.81,12.67,263.0,370.433,275.755,106.242,230.738,336.25
2022-05-20 13:00:00,-23.84,-23.66,20.031,19.669,19.52,15.99,163.5,15.04,12.5,271.3,113.284,121.127,101.322,217.811,336.26
2022-05-20 14:00:00,-24.56,-24.37,14.848,14.556,17.47,13.4,150.6,15.21,11.29,284.6,-4.081,1.926,116.024,205.929,336.6
2022-05-20 15:00:00,-24.05,-23.88,36.334,35.954,13.77,7.422,143.6,12.95,5.918,285.8,-5.105,1.395,123.186,209.844,336.86
2022-05-20 16:00:00,-24.25,-24.07,44.215,43.814,9.38,4.467,134.6,10.97,3.314,287.3,-5.126,1.537,125.674,207.398,336.83
2022-05-20 17:00:00,-24.48,-24.29,49.161,48.769,11.85,5.794,144.1,9.52,4.437,285.0,-5.038,1.415,124.429,205.978,336.67
2022-05-20 18:00:00,-24.6,-24.42,56.138,55.75,8.15,4.04,152.0,8.93,2.956,275.1,-4.84,1.504,129.928,204.922,336.61
2022-05-20 19:00:00,-24.82,-24.64,64.989,64.555,10.34,5.329,143.0,8.18,4.449,288.1,-4.551,1.313,130.56,204.8,336.15
2022-05-20 20:00:00,-24.38,-24.18,76.876,76.337,6.505,4.182,157.7,5.214,3.119,270.6,-4.794,1.56,129.019,203.584,335.93
2022-05-20 21:00:00,-24.79,-24.53,86.037,85.027,6.916,4.997,179.2,5.214,3.316,250.8,-4.994,1.246,126.704,202.74,335.62
2022-05-20 22:00:00,-25.24,-24.98,91.751,90.64,6.642,5.147,178.7,4.865,3.383,252.1,-4.992,1.284,123.76,201.319,335.21
2022-05-20 23:00:00,-25.26,-25.02,94.763,93.757,10.34,7.489,182.0,7.714,5.193,250.4,-4.683,1.186,120.859,201.432,335.21
2022-05-21 00:00:00,-25.67,-25.43,97.475,96.574,10.48,8.06,193.4,8.0,5.594,238.0,2.49,5.976,112.324,200.453,335.28
2022-05-21 01:00:00,-26.22,-26.01,96.349,95.743,12.53,7.245,181.9,9.4,4.944,250.6,89.547,22.113,106.307,198.605,335.31
2022-05-21 02:00:00,-26.23,-26.05,92.859,92.927,6.779,3.073,179.8,5.098,1.91,250.1,410.048,48.274,109.825,199.024,335.39
2022-05-21 03:00:00,-26.39,-25.62,84.378,80.432,3.217,0.233,176.7,2.365,0.586,269.6,485.001,123.829,119.372,201.852,335.49
2022-05-21 04:00:00,-26.27,-24.99,86.453,79.388,3.08,0.08,120.4,4.284,0.776,295.7,720.544,225.692,132.589,219.968,335.52
2022-05-21 05:00:00,-25.73,-24.97,86.196,86.217,4.998,2.008,106.7,6.144,2.199,313.8,891.581,371.642,145.658,231.861,335.8
2022-05-21 06:00:00,-23.7,-23.09,92.772,92.405,9.38,3.052,149.2,7.074,2.219,271.6,1062.614,516.76,160.393,249.034,336.0
2022-05-21 07:00:00,-22.1,-21.67,100.0,99.17,7.19,2.43,153.5,5.505,1.563,263.0,766.289,462.164,219.96,256.477,335.8
2022-05-21 08:00:00,-22.16,-21.73,98.765,97.77,6.231,1.909,154.1,4.574,1.372,262.5,769.532,547.721,218.524,253.168,335.54
2022-05-21 09:00:00,-22.06,-21.68,99.849,99.006,10.48,5.927,165.3,7.83,4.013,264.7,668.691,579.571,217.35,245.683,335.53
2022-05-21 10:00:00,-21.45,-20.72,98.861,98.163,7.327,2.689,150.0,7.132,2.086,275.9,576.075,632.313,187.059,250.723,335.42
2022-05-21 11:00:00,-22.6,-22.11,99.565,98.936,13.36,7.534,152.9,10.74,5.789,278.8,388.858,532.415,139.347,233.227,335.11
2022-05-21 12:00:00,-23.67,-23.43,94.702,93.789,14.18,11.07,165.6,11.03,8.23,267.6,30.394,399.008,111.991,220.174,335.06
2022-05-21 13:00:00,-25.48,-25.24,72.967,72.437,12.12,8.54,161.0,9.34,6.377,271.2,60.76,185.33,103.2,207.486,335.14
2022-05-21 14:00:00,-26.7,-26.57,66.925,67.712,12.94,8.01,159.4,10.16,5.868,272.4,-5.467,2.514,96.423,192.696,335.32
2022-05-21 15:00:00,-24.45,-24.33,11.723,12.611,14.73,9.39,151.4,13.0,7.571,280.6,-5.771,2.178,93.847,198.506,335.34
2022-05-21 16:00:00,-24.48,-24.24,5.376,5.11,15.14,12.16,168.1,11.43,9.12,265.6,-5.811,1.014,93.521,198.382,335.22
2022-05-21 17:00:00,-25.74,-25.47,6.015,5.62,14.18,10.76,179.0,10.56,7.568,255.3,-5.93,0.693,92.544,194.788,334.74
2022-05-21 18:00:00,-26.79,-26.53,11.649,11.216,17.6,12.39,172.5,13.7,9.0,261.4,-5.416,1.009,91.82,192.816,334.4
2022-05-21 19:00:00,-27.06,-26.79,20.558,19.947,21.85,14.01,173.9,16.84,10.11,260.0,-5.237,0.84,93.517,193.237,333.78
2022-05-21 20:00:00,-27.72,-27.46,41.345,40.829,28.15,22.84,171.7,20.97,16.52,261.2,-3.85,0.664,105.611,196.317,333.23
2022-05-21 21:00:00,-28.29,-28.04,86.394,86.11,33.22,26.52,170.5,24.75,19.51,262.0,-2.459,0.438,142.113,199.594,332.88
2022-05-21 22:00:00,-28.01,-27.76,98.383,97.688,30.48,24.54,172.5,22.89,18.72,261.3,-1.084,0.356,184.486,202.859,332.6
2022-05-21 23:00:00,-27.94,-27.72,100.0,100.0,24.45,19.84,176.1,18.53,14.72,257.1,-1.397,0.303,196.165,203.342,332.56
2022-05-22 00:00:00,-28.11,-27.91,100.0,100.0,22.81,17.78,180.7,16.26,12.82,251.9,11.258,8.548,162.425,201.679,332.75
2022-05-22 01:00:00,-28.89,-28.45,100.0,100.0,19.11,14.91,177.1,14.75,11.08,256.3,87.901,32.62,126.038,196.342,333.12
2022-05-22 02:00:00,-29.48,-28.85,100.0,100.0,17.74,13.85,169.0,12.89,10.49,264.4,354.283,52.124,120.322,193.684,333.4
2022-05-22 03:00:00,-28.44,-28.43,48.048,63.975,19.25,15.48,168.5,14.22,11.26,264.9,628.974,194.784,152.233,203.647,333.75
2022-05-22 04:00:00,-26.33,-25.99,65.405,67.212,23.63,16.29,162.8,17.77,12.36,270.8,652.9,320.141,199.819,218.786,334.02
2022-05-22 05:00:00,-24.31,-24.05,100.0,99.6,23.36,15.64,174.9,18.0,11.0,258.5,674.422,405.939,214.962,228.022,334.12
2022-05-22 06:00:00,-23.94,-23.88,100.0,99.52,21.16,13.86,181.4,15.56,9.59,250.4,802.774,480.836,216.327,234.234,334.21
2022-05-22 07:00:00,-24.3,-24.38,100.0,99.618,16.37,10.74,192.4,11.72,6.507,238.8,733.282,474.748,217.323,233.205,333.9
2022-05-22 08:00:00,-26.11,-25.76,100.0,100.0,22.81,16.32,187.5,15.27,10.63,244.7,588.615,384.503,212.242,217.543,333.5
2022-05-22 09:00:00,-25.43,-25.36,100.0,100.0,23.9,14.3,193.1,15.79,9.9,238.4,564.935,359.525,212.325,219.256,333.13
2022-05-22 10:00:00,-27.61,-27.37,100.0,100.0,19.11,15.07,187.7,14.28,10.16,244.2,532.292,329.826,204.743,220.737,332.89
2022-05-22 11:00:00,-27.34,-27.17,100.0,100.0,21.85,16.23,185.1,16.96,11.29,247.0,409.726,420.166,123.082,219.785,332.81
2022-05-22 12:00:00,-26.35,-26.73,69.944,100.0,21.85,16.47,173.5,15.97,12.14,259.1,33.954,308.755,110.636,216.31,332.69
2022-05-22 13:00:00,-26.47,-27.17,49.376,100.0,22.81,18.63,165.8,17.42,14.28,266.6,65.274,139.837,111.871,208.036,332.77
2022-05-22 14:00:00,-27.51,-28.01,57.363,96.279,21.03,17.41,161.0,17.89,13.89,271.4,-3.389,1.408,110.72,194.256,333.16
2022-05-22 15:00:00,-27.96,-28.12,76.184,94.595,18.84,15.34,164.2,15.1,11.92,267.6,-3.886,1.02,110.329,199.19,333.46
2022-05-22 16:00:00,-27.99,-27.9,91.953,98.416,20.89,17.1,165.3,16.78,13.32,266.7,-3.812,0.902,109.223,198.23,333.56
2022-05-22 17:00:00,-28.23,-28.35,71.763,88.705,22.26,14.31,162.5,17.71,11.39,269.7,-4.5,0.74,104.806,195.831,333.14
2022-05-22 18:00:00,-29.04,-28.8,100.0,100.0,19.11,10.56,166.9,15.62,8.16,265.8,-4.89,1.166,112.23,193.156,333.26
2022-05-22 19:00:00,-27.02,-27.44,50.484,73.571,13.22,9.31,170.8,9.69,6.784,260.9,-6.278,1.806,100.713,191.499,333.28
2022-05-22 20:00:00,-27.57,-27.98,15.22,48.203,15.27,11.46,180.7,11.43,7.965,252.4,-5.616,-0.039,90.963,190.536,332.64
2022-05-22 21:00:00,-28.64,-28.85,14.817,38.977,19.93,14.8,176.6,14.86,10.74,256.2,-4.685,0.508,90.909,188.119,332.53
2022-05-22 22:00:00,-28.14,-28.2,11.513,24.773,24.04,19.36,167.6,18.06,14.69,264.6,-2.618,0.242,137.056,194.096,332.31
2022-05-22 23:00:00,-27.12,-26.86,99.833,99.566,24.32,17.61,170.0,18.7,13.81,262.2,-1.528,0.505,188.329,205.188,332.61
2022-05-23 00:00:00,-26.75,-26.55,100.0,100.0,20.48,16.66,175.3,15.85,12.81,258.6,6.449,7.503,171.922,206.659,332.81
2022-05-23 01:00:00,-26.63,-26.28,100.0,100.0,19.52,14.38,179.4,15.74,11.18,253.8,69.458,41.276,188.181,209.018,333.2
2022-05-23 02:00:00,-26.35,-26.02,100.0,100.0,20.89,15.87,178.4,17.95,12.54,254.8,145.443,62.947,187.01,204.18,333.39
2022-05-23 03:00:00,-25.73,-25.44,100.0,100.0,21.99,16.98,183.5,17.01,13.04,248.1,317.164,158.277,202.475,208.632,333.98
2022-05-23 04:00:00,-24.18,-24.11,100.0,100.0,20.75,15.47,184.6,19.4,12.09,247.4,453.174,251.972,215.812,215.212,334.19
2022-05-23 05:00:00,-23.08,-22.94,100.0,100.0,19.93,14.46,181.3,15.45,10.96,249.3,660.357,344.389,217.749,220.593,334.38
2022-05-23 06:00:00,-23.32,-23.46,100.0,99.783,18.84,10.74,184.3,17.36,9.24,247.1,875.085,455.027,205.976,224.89,334.56
2022-05-23 07:00:00,-24.29,-24.7,100.0,99.677,10.48,9.81,179.3,10.45,7.901,251.6,1143.207,571.944,165.983,227.572,334.5
2022-05-23 08:00:00,-25.13,-25.47,100.0,99.696,10.48,10.06,175.9,9.98,8.4,255.2,1141.387,599.265,117.276,223.857,334.33
2022-05-23 09:00:00,-24.58,-24.92,99.473,99.242,11.16,10.42,176.3,12.25,9.64,255.3,779.832,579.381,107.833,227.343,334.12
2022-05-23 10:00:00,-24.57,-24.07,84.962,78.057,11.44,10.71,179.9,13.93,11.27,252.9,551.204,532.908,105.428,226.682,334.36
2022-05-23 11:00:00,-24.27,-23.99,52.567,52.591,25.14,19.4,182.2,16.96,12.74,250.7,420.216,443.55,97.872,221.841,334.41
2022-05-23 12:00:00,-24.21,-24.2,30.169,43.171,21.44,18.21,180.1,14.75,12.47,252.6,30.875,319.572,96.583,216.103,334.75
2022-05-23 13:00:00,-24.82,-25.02,25.146,42.971,23.77,17.87,180.7,17.07,12.13,251.7,78.044,147.026,95.363,207.625,334.94
2022-05-23 14:00:00,-25.25,-25.68,9.247,31.03,21.3,16.93,183.1,14.75,11.37,249.2,-4.027,2.285,93.999,197.018,335.67
2022-05-23 15:00:00,-25.58,-25.76,6.49,22.059,20.62,15.09,185.7,15.27,9.63,246.8,-4.868,0.74,98.768,199.767,335.88
2022-05-23 16:00:00,-25.9,-25.86,7.501,16.271,19.25,13.83,189.4,13.29,8.6,243.0,-4.738,0.667,104.088,198.623,335.98
2022-05-23 17:00:00,-26.54,-26.43,9.494,16.367,16.92,12.62,188.0,12.19,8.1,244.9,-4.63,0.692,106.696,196.694,335.79
2022-05-23 18:00:00,-26.51,-26.36,7.575,13.297,17.19,13.74,183.4,12.71,9.36,249.7,-4.077,0.868,110.16,196.567,335.99
2022-05-23 19:00:00,-24.54,-24.32,9.991,12.106,16.37,11.82,185.3,11.67,7.839,247.7,-4.613,0.556,115.99,199.963,336.02
2022-05-23 20:00:00,-24.8,-24.51,14.408,15.383,14.45,10.58,186.3,10.85,6.802,246.5,-4.485,0.743,118.576,199.077,336.08
2022-05-23 21:00:00,-24.85,-24.57,18.993,19.203,18.42,11.59,186.7,13.29,7.474,245.3,-4.454,0.572,119.608,199.214,336.05
2022-05-23 22:00:00,-26.02,-25.76,41.472,40.978,20.34,15.66,170.5,15.97,11.56,261.6,-4.118,0.483,119.304,199.351,335.64
2022-05-23 23:00:00,-26.99,-26.75,100.0,100.0,21.44,14.91,160.3,16.72,12.1,271.7,-2.62,0.625,145.706,201.878,336.26
2022-05-24 00:00:00,-25.52,-25.19,94.121,91.267,18.29,13.13,172.6,13.59,9.73,259.5,8.879,8.717,151.88,205.019,336.58
2022-05-24 01:00:00,-25.41,-25.18,100.0,100.0,18.01,13.5,185.0,13.18,9.16,248.1,94.156,28.205,128.326,204.814,336.83
2022-05-24 02:00:00,-25.39,-25.19,100.0,100.0,17.74,12.46,188.3,13.06,8.29,244.3,356.683,70.239,132.765,203.088,337.07
2022-05-24 03:00:00,-25.33,-25.15,89.729,88.146,15.68,12.06,187.4,11.55,8.08,245.8,591.696,199.179,144.831,210.38,337.3
2022-05-24 04:00:00,-23.44,-23.37,100.0,100.0,18.56,13.04,199.6,13.0,9.05,232.5,695.65,316.115,189.505,224.921,337.38
2022-05-24 05:00:00,-22.3,-22.15,100.0,100.0,17.33,14.06,192.1,13.53,10.16,240.2,752.67,395.964,188.648,231.781,337.47
2022-05-24 06:00:00,-22.26,-21.82,100.0,99.967,19.79,14.87,187.9,14.46,10.2,244.9,789.278,447.722,211.018,231.187,337.44
2022-05-24 07:00:00,-21.62,-21.53,100.0,99.777,19.25,12.58,175.4,13.82,8.69,239.8,657.586,407.552,224.907,227.329,337.56
